index,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_bugs,keyword_bugs,human_bugs
14532,jump_error_estimator.C,16.0,50.0,36.0,83.0,215.0,162.0,9.0,9.0,10.0,2.0,99.0,16.0,49.0,36.0,0.0,4.0,448.0,83.0,197.0,42.0,136.0,162.0,2.0,16.0,121.0,155.0,36.0,4.0,115.0,31.0,31.0,36.0,7.0,8.0,0.82,34.0,34.0,39.0,10.0,18,22.0,20
14533,mesh_smoother_laplace.h,0.0,2.0,0.0,28.0,20.0,66.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,114.0,28.0,15.0,11.0,1.0,66.0,0.0,5.0,7.0,10.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.4,3.0,3.0,3.0,3.0,13,14.0,13
14535,exgatt.c,22.0,178.0,6.0,25.0,180.0,61.0,26.0,12.0,26.0,18.0,203.0,22.0,178.0,6.0,0.0,1.0,263.0,25.0,178.0,12.0,147.0,61.0,0.0,2.0,106.0,134.0,9.0,0.0,125.0,26.0,12.0,26.0,18.0,3.0,0.34,26.0,12.0,26.0,18.0,2,5.0,2
14549,compare.cc,12.0,68.0,11.0,71.0,285.0,56.0,9.0,6.0,9.0,3.0,90.0,12.0,68.0,11.0,0.0,4.0,412.0,71.0,271.0,63.0,182.0,53.0,4.0,14.0,91.0,127.0,23.0,2.0,102.0,19.0,10.0,20.0,12.0,3.0,0.2,34.0,24.0,35.0,15.0,0,1.0,0
14553,analytic_function.h,0.0,7.0,0.0,35.0,43.0,58.0,2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,1.0,2.0,136.0,35.0,39.0,27.0,6.0,58.0,0.0,4.0,15.0,17.0,12.0,0.0,5.0,2.0,2.0,2.0,1.0,0.0,1.49,4.0,4.0,4.0,2.0,12,15.0,14
14555,NEW_proto.h,0.0,0.0,0.0,4.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,4.0,4.0,0.0,16.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0
14556,diffutil.c,6.0,28.0,1.0,56.0,200.0,45.0,7.0,7.0,7.0,1.0,35.0,6.0,28.0,1.0,0.0,7.0,298.0,56.0,199.0,32.0,138.0,45.0,0.0,1.0,174.0,215.0,31.0,2.0,182.0,13.0,13.0,13.0,5.0,5.0,0.23,47.0,47.0,47.0,11.0,2,5.0,2
14558,elem_type.h,0.0,0.0,0.0,19.0,16.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,19.0,6.0,6.0,1.0,36.0,1.0,9.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9,12.0,12
14566,exgsstt.c,0.0,7.0,0.0,3.0,10.0,53.0,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,0.0,1.0,66.0,3.0,7.0,4.0,1.0,53.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,7.57,1.0,1.0,1.0,1.0,2,5.0,2
14578,ex13.C,47.0,122.0,111.0,112.0,267.0,265.0,11.0,11.0,11.0,2.0,266.0,47.0,122.0,111.0,0.0,2.0,617.0,112.0,245.0,88.0,174.0,265.0,0.0,22.0,172.0,192.0,76.0,1.0,115.0,17.0,17.0,17.0,4.0,6.0,1.08,22.0,22.0,22.0,5.0,3,7.0,3
14610,mbalance.c,23.0,83.0,12.0,51.0,167.0,43.0,28.0,28.0,36.0,6.0,117.0,23.0,83.0,12.0,0.0,2.0,260.0,51.0,166.0,9.0,133.0,43.0,0.0,1.0,185.0,223.0,9.0,20.0,194.0,53.0,53.0,70.0,11.0,5.0,0.26,55.0,55.0,72.0,12.0,2,5.0,2
14614,exgp.c,17.0,138.0,7.0,20.0,141.0,66.0,19.0,11.0,19.0,19.0,161.0,17.0,138.0,7.0,0.0,1.0,226.0,20.0,138.0,14.0,102.0,66.0,0.0,3.0,76.0,97.0,10.0,0.0,87.0,19.0,11.0,19.0,19.0,2.0,0.48,19.0,11.0,19.0,19.0,2,5.0,2
14622,linear_solver_interface.C,6.0,28.0,1.0,23.0,37.0,21.0,1.0,2.0,1.0,1.0,35.0,6.0,14.0,1.0,0.0,1.0,81.0,23.0,16.0,4.0,7.0,21.0,10.0,11.0,7.0,9.0,3.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.31,1.0,2.0,1.0,1.0,0,0.0,0
14631,numeric_vector_localize.cc,7.0,24.0,1.0,23.0,56.0,16.0,3.0,3.0,3.0,1.0,31.0,5.0,19.0,1.0,0.0,2.0,93.0,19.0,40.0,18.0,25.0,16.0,11.0,9.0,28.0,35.0,12.0,0.0,23.0,5.0,5.0,5.0,1.0,1.0,0.4,6.0,6.0,6.0,2.0,0,0.0,0
14644,partitioner.C,1.0,6.0,2.0,25.0,22.0,23.0,1.0,1.0,1.0,1.0,9.0,1.0,6.0,2.0,0.0,3.0,70.0,25.0,19.0,7.0,8.0,23.0,0.0,3.0,9.0,13.0,5.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,1.21,4.0,4.0,4.0,3.0,39,46.0,39
14645,fortran.c,3.0,10.0,0.0,37.0,70.0,34.0,3.0,3.0,3.0,1.0,13.0,3.0,10.0,0.0,0.0,7.0,141.0,37.0,69.0,14.0,40.0,34.0,0.0,1.0,64.0,88.0,14.0,0.0,74.0,4.0,4.0,4.0,1.0,1.0,0.49,24.0,24.0,24.0,7.0,2,5.0,2
14649,rmetis.c,20.0,97.0,23.0,26.0,98.0,41.0,25.0,25.0,26.0,1.0,140.0,20.0,97.0,23.0,0.0,1.0,165.0,26.0,97.0,14.0,77.0,41.0,0.0,1.0,83.0,101.0,11.0,7.0,83.0,25.0,25.0,26.0,1.0,3.0,0.42,25.0,25.0,26.0,1.0,2,5.0,2
14655,quadrature_grid_1D.C,1.0,11.0,2.0,14.0,12.0,18.0,2.0,2.0,2.0,1.0,14.0,1.0,11.0,2.0,0.0,1.0,44.0,14.0,11.0,2.0,6.0,18.0,0.0,1.0,7.0,10.0,3.0,0.0,7.0,2.0,2.0,2.0,1.0,1.0,1.64,2.0,2.0,2.0,1.0,9,12.0,11
14663,fe_lagrange_shape_0D.C,0.0,9.0,1.0,27.0,60.0,20.0,1.0,1.0,1.0,1.0,9.0,0.0,9.0,1.0,0.0,6.0,107.0,27.0,58.0,34.0,12.0,20.0,0.0,2.0,20.0,26.0,6.0,4.0,16.0,2.0,2.0,2.0,1.0,0.0,0.34,8.0,8.0,8.0,6.0,11,14.0,12
14665,kwayvolfm.c,27.0,118.0,12.0,330.0,1300.0,176.0,30.0,30.0,35.0,12.0,154.0,27.0,118.0,12.0,0.0,11.0,1778.0,330.0,1299.0,73.0,973.0,176.0,0.0,1.0,1020.0,1335.0,68.0,53.0,1214.0,61.0,61.0,66.0,23.0,9.0,0.14,331.0,331.0,384.0,138.0,2,5.0,2
14672,parallel_histogram.C,5.0,13.0,4.0,34.0,58.0,33.0,2.0,2.0,2.0,1.0,22.0,5.0,13.0,4.0,0.0,3.0,122.0,34.0,45.0,16.0,24.0,33.0,2.0,12.0,21.0,27.0,9.0,0.0,18.0,3.0,3.0,3.0,1.0,1.0,0.73,7.0,7.0,7.0,3.0,16,19.0,17
14678,tricall.c,14.0,101.0,19.0,36.0,213.0,71.0,14.0,14.0,15.0,1.0,127.0,14.0,101.0,19.0,0.0,2.0,304.0,36.0,204.0,17.0,154.0,71.0,1.0,9.0,163.0,184.0,8.0,0.0,176.0,24.0,24.0,26.0,1.0,4.0,0.35,28.0,28.0,30.0,2.0,2,5.0,2
14685,enum_solver_type.h,0.0,0.0,0.0,24.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,24.0,22.0,21.0,0.0,25.0,0.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,10,13.0,12
14691,initbalance.c,32.0,180.0,23.0,71.0,361.0,66.0,41.0,39.0,50.0,1.0,235.0,32.0,180.0,23.0,0.0,2.0,498.0,71.0,360.0,26.0,295.0,66.0,0.0,1.0,296.0,370.0,25.0,11.0,334.0,55.0,55.0,69.0,1.0,4.0,0.18,82.0,78.0,99.0,2.0,2,5.0,2
14698,utility.C,7.0,33.0,2.0,34.0,68.0,26.0,1.0,1.0,1.0,1.0,42.0,2.0,5.0,0.0,0.0,1.0,127.0,19.0,5.0,2.0,1.0,24.0,67.0,14.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.8,1.0,1.0,1.0,1.0,13,15.0,13
14701,fe_xyz_shape_1D.C,6.0,25.0,2.0,62.0,163.0,30.0,6.0,3.0,6.0,3.0,32.0,6.0,25.0,2.0,0.0,6.0,255.0,62.0,161.0,48.0,91.0,30.0,0.0,2.0,72.0,105.0,18.0,9.0,78.0,15.0,7.0,15.0,7.0,2.0,0.19,33.0,18.0,33.0,18.0,19,21.0,19
14705,fe_xyz_shape_3D.C,28.0,76.0,6.0,199.0,466.0,54.0,28.0,4.0,28.0,25.0,110.0,28.0,75.0,6.0,0.0,6.0,719.0,199.0,460.0,58.0,378.0,54.0,0.0,6.0,223.0,393.0,28.0,12.0,353.0,118.0,10.0,118.0,110.0,3.0,0.12,167.0,21.0,167.0,151.0,19,21.0,19
14715,proto.h,0.0,0.0,0.0,59.0,223.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,59.0,221.0,221.0,0.0,70.0,0.0,2.0,215.0,215.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,4,10.0,4
14720,xdr_io.C,4.0,14.0,3.0,538.0,1170.0,821.0,2.0,2.0,2.0,1.0,21.0,3.0,10.0,3.0,7.0,78.0,2498.0,477.0,900.0,260.0,511.0,800.0,292.0,66.0,579.0,761.0,239.0,21.0,501.0,28.0,23.0,32.0,1.0,4.0,0.89,187.0,176.0,194.0,78.0,58,65.0,55
14724,patch_recovery_error_estimator.C,32.0,80.0,40.0,78.0,170.0,99.0,13.0,13.0,14.0,4.0,146.0,30.0,70.0,39.0,0.0,2.0,334.0,74.0,139.0,47.0,90.0,98.0,20.0,16.0,96.0,118.0,38.0,11.0,69.0,15.0,15.0,15.0,5.0,6.0,0.71,26.0,26.0,27.0,8.0,22,28.0,25
14725,patch_recovery_error_estimator.h,0.0,1.0,0.0,26.0,19.0,45.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,90.0,26.0,12.0,8.0,1.0,45.0,0.0,7.0,3.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.75,2.0,2.0,2.0,2.0,17,20.0,17
14729,balancemylink.c,46.0,251.0,25.0,49.0,253.0,40.0,75.0,75.0,79.0,11.0,322.0,46.0,251.0,25.0,0.0,1.0,342.0,49.0,251.0,16.0,199.0,40.0,0.0,2.0,219.0,281.0,14.0,4.0,263.0,75.0,75.0,79.0,11.0,6.0,0.16,75.0,75.0,79.0,11.0,2,5.0,2
14730,quadrature_grid.C,0.0,0.0,0.0,11.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,12.0,11
14742,mesh_generation.C,68.0,218.0,27.0,363.0,1112.0,191.0,52.0,35.0,53.0,1.0,309.0,68.0,218.0,27.0,0.0,4.0,1645.0,299.0,870.0,128.0,634.0,130.0,336.0,27.0,483.0,691.0,104.0,19.0,568.0,202.0,136.0,205.0,1.0,7.0,0.15,207.0,141.0,210.0,4.0,38,49.0,39
14744,mesh_exodus_support.h,0.0,0.0,0.0,103.0,140.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,10.0,0.0,0.0,0.0,16.0,578.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
14749,redomylink.c,20.0,122.0,13.0,23.0,124.0,28.0,19.0,19.0,19.0,1.0,155.0,20.0,122.0,13.0,0.0,1.0,175.0,23.0,122.0,14.0,91.0,28.0,0.0,2.0,102.0,120.0,13.0,2.0,105.0,19.0,19.0,19.0,1.0,3.0,0.23,19.0,19.0,19.0,1.0,2,5.0,2
14750,plt_loader_write.C,17.0,91.0,8.0,136.0,93.0,335.0,19.0,19.0,19.0,1.0,116.0,17.0,81.0,8.0,0.0,1.0,564.0,136.0,81.0,16.0,55.0,335.0,6.0,8.0,50.0,69.0,15.0,0.0,54.0,19.0,19.0,19.0,1.0,7.0,4.14,19.0,19.0,19.0,1.0,9,10.0,9
14766,exgoatt.c,19.0,196.0,6.0,21.0,198.0,61.0,28.0,14.0,29.0,19.0,218.0,19.0,196.0,6.0,0.0,1.0,277.0,21.0,196.0,16.0,160.0,61.0,0.0,2.0,116.0,146.0,12.0,0.0,134.0,28.0,14.0,29.0,19.0,3.0,0.31,28.0,14.0,29.0,19.0,2,5.0,2
14772,quadrature_trap.C,0.0,0.0,0.0,8.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,8.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,11.0,10
14778,fe_xyz_boundary.C,18.0,66.0,19.0,77.0,211.0,80.0,10.0,10.0,10.0,1.0,100.0,18.0,65.0,19.0,0.0,3.0,359.0,77.0,200.0,57.0,141.0,80.0,0.0,11.0,145.0,167.0,44.0,4.0,119.0,24.0,23.0,24.0,1.0,3.0,0.4,30.0,29.0,30.0,3.0,18,22.0,19
14784,ikeysort.c,18.0,86.0,23.0,27.0,97.0,28.0,29.0,29.0,29.0,7.0,126.0,18.0,86.0,23.0,0.0,1.0,151.0,27.0,90.0,19.0,65.0,28.0,0.0,7.0,69.0,91.0,18.0,1.0,72.0,29.0,29.0,29.0,7.0,5.0,0.31,29.0,29.0,29.0,7.0,2,5.0,2
14793,mrefine2.c,7.0,26.0,1.0,12.0,27.0,16.0,10.0,10.0,10.0,3.0,34.0,7.0,26.0,1.0,0.0,1.0,55.0,12.0,26.0,2.0,19.0,16.0,0.0,1.0,24.0,35.0,1.0,11.0,23.0,10.0,10.0,10.0,3.0,2.0,0.62,10.0,10.0,10.0,3.0,2,5.0,2
14796,fe_monomial_shape_3D.C,41.0,99.0,7.0,184.0,403.0,45.0,41.0,4.0,41.0,37.0,148.0,41.0,98.0,7.0,0.0,4.0,632.0,184.0,397.0,28.0,339.0,45.0,0.0,6.0,188.0,352.0,10.0,9.0,333.0,116.0,8.0,116.0,110.0,3.0,0.11,162.0,16.0,162.0,149.0,13,16.0,14
14801,NEW_mfm.c,9.0,47.0,4.0,63.0,234.0,52.0,14.0,14.0,18.0,2.0,59.0,9.0,47.0,4.0,0.0,5.0,341.0,63.0,233.0,19.0,170.0,52.0,0.0,1.0,230.0,284.0,19.0,24.0,241.0,51.0,51.0,64.0,7.0,6.0,0.22,71.0,71.0,88.0,14.0,0,0.0,0
14802,ccgraph.c,17.0,92.0,3.0,97.0,462.0,45.0,16.0,16.0,17.0,8.0,111.0,17.0,92.0,3.0,0.0,5.0,599.0,97.0,461.0,24.0,362.0,45.0,0.0,1.0,353.0,432.0,24.0,14.0,394.0,30.0,30.0,33.0,18.0,6.0,0.1,81.0,81.0,87.0,40.0,2,5.0,2
14807,mesh_tools.C,4.0,15.0,3.0,172.0,409.0,95.0,4.0,4.0,4.0,1.0,22.0,4.0,15.0,3.0,0.0,26.0,668.0,172.0,399.0,141.0,235.0,95.0,0.0,10.0,236.0,327.0,115.0,21.0,191.0,16.0,16.0,16.0,1.0,7.0,0.24,97.0,97.0,100.0,26.0,43,46.0,42
14810,posixio.c,4.0,32.0,3.0,208.0,1097.0,448.0,6.0,6.0,7.0,3.0,38.0,4.0,29.0,3.0,0.0,30.0,1714.0,196.0,894.0,174.0,588.0,443.0,128.0,111.0,433.0,588.0,116.0,6.0,466.0,39.0,39.0,40.0,22.0,4.0,0.5,189.0,189.0,203.0,116.0,31,26.0,27
14820,enum_point_locator_type.h,0.0,0.0,0.0,22.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,22.0,6.0,5.0,0.0,24.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11,14.0,13
14821,node_iterators.h,0.0,4.0,0.0,23.0,20.0,43.0,2.0,2.0,2.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,86.0,23.0,15.0,9.0,3.0,43.0,0.0,5.0,5.0,8.0,5.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,2.87,3.0,3.0,3.0,2.0,0,0.0,0
14826,morton.c,13.0,40.0,0.0,34.0,82.0,0.0,8.0,8.0,9.0,1.0,52.0,13.0,40.0,0.0,0.0,2.0,116.0,34.0,79.0,13.0,59.0,0.0,0.0,3.0,64.0,73.0,11.0,0.0,62.0,10.0,10.0,10.0,1.0,2.0,0.0,15.0,15.0,18.0,2.0,2,5.0,2
14852,elem_quality.C,19.0,114.0,2.0,72.0,344.0,41.0,17.0,2.0,17.0,1.0,135.0,17.0,106.0,1.0,0.0,3.0,457.0,67.0,319.0,3.0,288.0,37.0,29.0,5.0,128.0,182.0,3.0,2.0,177.0,17.0,2.0,17.0,1.0,1.0,0.12,51.0,6.0,51.0,3.0,14,20.0,14
14857,TECIO.h,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.0,2
14861,fe_lagrange_shape_2D.C,39.0,138.0,12.0,220.0,695.0,74.0,34.0,11.0,34.0,27.0,186.0,39.0,136.0,12.0,0.0,5.0,978.0,220.0,687.0,85.0,483.0,74.0,0.0,8.0,307.0,490.0,62.0,36.0,392.0,70.0,21.0,70.0,56.0,4.0,0.11,168.0,56.0,168.0,135.0,18,24.0,18
14866,elem_iterators.h,0.0,4.0,0.0,154.0,194.0,348.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,11.0,22.0,696.0,154.0,189.0,117.0,28.0,348.0,0.0,5.0,60.0,89.0,61.0,0.0,28.0,2.0,2.0,2.0,1.0,1.0,1.84,28.0,28.0,30.0,22.0,0,0.0,0
14874,hp_selector.C,0.0,0.0,0.0,9.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,9.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,12.0,11
14879,expvar.c,10.0,299.0,19.0,13.0,302.0,81.0,160.0,152.0,160.0,149.0,316.0,10.0,102.0,19.0,0.0,1.0,384.0,13.0,102.0,12.0,78.0,81.0,0.0,200.0,619.0,780.0,6.0,8.0,766.0,160.0,152.0,160.0,149.0,5.0,0.79,160.0,152.0,160.0,149.0,2,5.0,2
14882,adrivers.c,0.0,0.0,0.0,21.0,74.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,21.0,73.0,4.0,48.0,30.0,0.0,1.0,52.0,71.0,4.0,9.0,58.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0,0.0,0
14886,cell_hex27.C,8.0,30.0,11.0,141.0,604.0,392.0,8.0,4.0,8.0,3.0,48.0,8.0,30.0,11.0,0.0,11.0,891.0,131.0,363.0,52.0,302.0,160.0,261.0,6.0,215.0,291.0,17.0,7.0,267.0,22.0,7.0,22.0,19.0,2.0,0.44,83.0,39.0,83.0,37.0,19,24.0,20
14893,minitpart.c,12.0,45.0,3.0,78.0,226.0,56.0,11.0,11.0,13.0,2.0,60.0,12.0,45.0,3.0,0.0,5.0,358.0,78.0,225.0,20.0,171.0,56.0,0.0,1.0,206.0,255.0,20.0,27.0,208.0,33.0,33.0,40.0,4.0,5.0,0.25,57.0,56.0,65.0,14.0,2,5.0,2
14902,fe_map.C,24.0,60.0,43.0,177.0,380.0,278.0,8.0,7.0,8.0,1.0,125.0,23.0,58.0,43.0,0.0,6.0,823.0,174.0,364.0,115.0,249.0,278.0,12.0,7.0,221.0,256.0,83.0,11.0,162.0,21.0,19.0,21.0,1.0,3.0,0.76,47.0,43.0,47.0,6.0,29,41.0,27
14906,libmesh_documentation.h,0.0,0.0,0.0,1.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,1.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,12.0,11
14925,version.h,0.0,0.0,0.0,4.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.0,2
14928,exgvv.c,6.0,28.0,3.0,9.0,30.0,65.0,3.0,3.0,3.0,1.0,35.0,6.0,28.0,3.0,0.0,1.0,102.0,9.0,28.0,8.0,16.0,65.0,0.0,2.0,15.0,18.0,4.0,0.0,14.0,3.0,3.0,3.0,1.0,1.0,2.32,3.0,3.0,3.0,1.0,2,5.0,2
14935,metis_partitioner.C,52.0,121.0,47.0,64.0,134.0,65.0,3.0,3.0,3.0,1.0,212.0,7.0,16.0,3.0,0.0,1.0,255.0,19.0,16.0,3.0,9.0,21.0,189.0,14.0,8.0,11.0,3.0,1.0,7.0,3.0,3.0,3.0,1.0,1.0,1.31,3.0,3.0,3.0,1.0,30,32.0,30
14939,steady_system.C,0.0,0.0,0.0,12.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,12.0,11
14942,parmetis.c,11.0,39.0,4.0,83.0,237.0,57.0,7.0,7.0,7.0,1.0,53.0,11.0,39.0,4.0,0.0,6.0,371.0,83.0,236.0,33.0,173.0,57.0,0.0,1.0,181.0,219.0,25.0,9.0,185.0,16.0,16.0,17.0,1.0,4.0,0.24,41.0,41.0,44.0,6.0,5,6.0,5
14965,serial.c,11.0,53.0,4.0,219.0,905.0,140.0,14.0,14.0,17.0,4.0,67.0,11.0,53.0,4.0,0.0,17.0,1251.0,219.0,904.0,97.0,663.0,140.0,0.0,1.0,767.0,955.0,92.0,8.0,855.0,48.0,48.0,65.0,17.0,8.0,0.15,237.0,237.0,295.0,76.0,2,5.0,2
14968,gmsh_io.C,16.0,86.0,21.0,140.0,624.0,184.0,12.0,10.0,13.0,1.0,120.0,15.0,84.0,21.0,0.0,7.0,931.0,138.0,603.0,101.0,410.0,184.0,12.0,13.0,356.0,438.0,92.0,10.0,336.0,36.0,33.0,37.0,1.0,9.0,0.31,85.0,69.0,90.0,7.0,35,40.0,36
14970,number_lookups.C,0.0,0.0,0.0,44.0,355.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,44.0,354.0,354.0,354.0,19.0,0.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,9,11.0,10
14971,parallel_mesh_iterators.C,0.0,6.0,0.0,241.0,458.0,96.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,76.0,795.0,241.0,456.0,228.0,76.0,96.0,0.0,2.0,152.0,228.0,152.0,0.0,76.0,1.0,1.0,1.0,1.0,0.0,0.21,76.0,76.0,76.0,76.0,11,9.0,9
14978,grsetup.c,6.0,24.0,2.0,53.0,143.0,42.0,7.0,7.0,7.0,1.0,31.0,6.0,24.0,2.0,0.0,6.0,233.0,53.0,142.0,17.0,102.0,42.0,0.0,1.0,132.0,170.0,15.0,0.0,155.0,12.0,12.0,12.0,1.0,3.0,0.3,40.0,40.0,40.0,6.0,2,5.0,2
14983,matlab_io.C,8.0,20.0,8.0,26.0,43.0,34.0,5.0,5.0,5.0,1.0,32.0,8.0,20.0,8.0,0.0,2.0,96.0,26.0,39.0,10.0,23.0,34.0,0.0,4.0,24.0,30.0,11.0,0.0,19.0,8.0,8.0,8.0,1.0,2.0,0.87,9.0,9.0,9.0,2.0,15,17.0,15
14985,fe_hermite_shape_1D.C,3.0,31.0,2.0,63.0,293.0,45.0,6.0,3.0,6.0,3.0,36.0,3.0,31.0,2.0,0.0,9.0,400.0,63.0,290.0,64.0,181.0,45.0,0.0,3.0,144.0,212.0,31.0,14.0,167.0,10.0,6.0,10.0,7.0,3.0,0.16,58.0,31.0,58.0,27.0,18,19.0,18
14992,inf_elem_builder.C,0.0,0.0,0.0,150.0,327.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,6.0,0.0,0.0,0.0,15.0,601.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,22.0,21
14993,fe_clough_shape_3D.C,3.0,19.0,1.0,69.0,207.0,36.0,3.0,3.0,3.0,1.0,23.0,3.0,18.0,1.0,0.0,10.0,311.0,68.0,197.0,56.0,94.0,35.0,8.0,4.0,92.0,129.0,21.0,17.0,91.0,4.0,4.0,4.0,1.0,3.0,0.18,25.0,28.0,25.0,10.0,11,14.0,12
14998,quadrature_trap_3D.C,26.0,58.0,16.0,38.0,59.0,31.0,9.0,2.0,9.0,1.0,100.0,26.0,56.0,16.0,0.0,1.0,128.0,38.0,56.0,4.0,40.0,31.0,0.0,3.0,37.0,47.0,4.0,2.0,41.0,9.0,2.0,9.0,1.0,1.0,0.55,9.0,2.0,9.0,1.0,10,13.0,11
15002,NEW_mrefine.c,8.0,36.0,2.0,44.0,145.0,31.0,7.0,6.0,7.0,1.0,46.0,8.0,36.0,2.0,0.0,4.0,219.0,44.0,144.0,18.0,104.0,31.0,0.0,1.0,122.0,149.0,18.0,13.0,118.0,12.0,11.0,12.0,3.0,5.0,0.22,26.0,25.0,28.0,6.0,0,0.0,0
