index,File,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,Bugs
0,m_ab7_kpoints.F90,3.0,3.0,1.0,36.0,7.0,23.0,5.0,7.0,1.0,1.0,7.0,475.0,83.0,182.0,113.0,68.0,212.0,162.0,97.0,65.0,5.0,5.0,3.0,1.0,1.16,24.0,24.0,9.0,0.0
2,m_pawfgrtab.F90,19.0,19.0,2.0,282.0,30.0,195.0,60.0,10.0,0.0,1.0,10.0,1561.0,167.0,985.0,132.0,744.0,429.0,1076.0,126.0,950.0,55.0,55.0,12.0,9.0,0.44,194.0,194.0,21.0,0.0
3,libpaw.h,1.0,1.0,1.0,194.0,36.0,72.0,89.0,1.0,0.0,1.0,1.0,194.0,36.0,72.0,27.0,9.0,89.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.24,1.0,1.0,1.0,0.0
4,wvl_wfsinp_scratch.F90,2.0,2.0,1.0,166.0,25.0,109.0,36.0,1.0,0.0,1.0,1.0,219.0,28.0,111.0,24.0,1.0,86.0,24.0,22.0,2.0,2.0,2.0,1.0,1.0,0.77,2.0,2.0,1.0,0.0
5,m_wfutils.F90,5.0,5.0,1.0,44.0,8.0,28.0,7.0,6.0,1.0,1.0,6.0,390.0,68.0,194.0,62.0,131.0,139.0,191.0,58.0,133.0,25.0,25.0,1.0,4.0,0.72,33.0,31.0,6.0,0.0
6,mkcore.F90,24.0,24.0,3.0,210.0,31.0,130.0,49.0,5.0,0.0,2.0,5.0,1147.0,155.0,635.0,136.0,497.0,366.0,590.0,100.0,490.0,68.0,68.0,7.0,1.0,0.58,124.0,124.0,15.0,0.0
7,dfptnl_pert.F90,83.0,83.0,6.0,1052.0,148.0,765.0,189.0,1.0,0.0,1.0,1.0,1176.0,152.0,767.0,234.0,532.0,309.0,625.0,117.0,508.0,83.0,83.0,6.0,7.0,0.40,83.0,83.0,6.0,0.0
8,m_gwls_wf.F90,1.0,1.0,1.0,23.0,5.0,10.0,9.0,5.0,1.0,1.0,5.0,427.0,50.0,68.0,37.0,30.0,315.0,66.0,36.0,30.0,2.0,2.0,1.0,1.0,4.63,8.0,8.0,5.0,0.0
9,m_nonlop_ylm.F90,237.0,237.0,1.0,893.0,62.0,715.0,154.0,1.0,1.0,1.0,1.0,1215.0,74.0,731.0,156.0,574.0,450.0,757.0,60.0,697.0,237.0,237.0,1.0,10.0,0.62,237.0,237.0,1.0,0.0
10,m_psp6.F90,12.0,12.0,3.0,133.0,23.0,79.0,32.0,5.0,1.0,1.0,5.0,899.0,138.0,410.0,154.0,255.0,363.0,347.0,74.0,273.0,25.0,25.0,10.0,4.0,0.89,60.0,60.0,18.0,0.0
11,m_xciit.F90,1.0,1.0,1.0,78.0,16.0,32.0,30.0,4.0,1.0,1.0,4.0,295.0,53.0,93.0,45.0,47.0,152.0,79.0,42.0,37.0,4.0,4.0,1.0,0.0,1.63,7.0,7.0,4.0,0.0
12,lapackprof.F90,83.0,83.0,1.0,595.0,94.0,415.0,89.0,1.0,0.0,1.0,1.0,634.0,97.0,417.0,91.0,324.0,125.0,376.0,40.0,336.0,83.0,83.0,1.0,7.0,0.30,83.0,83.0,1.0,0.0
13,m_ptg_C3i.F90,2.0,2.0,1.0,126.0,11.0,103.0,12.0,1.0,1.0,1.0,1.0,176.0,20.0,108.0,25.0,82.0,50.0,97.0,14.0,83.0,2.0,2.0,1.0,1.0,0.46,2.0,2.0,1.0,0.0
14,m_elpa.F90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1381.0,225.0,438.0,8.0,0.0,790.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.80,0.0,0.0,0.0,0.0
15,psolver_hartree.F90,1.0,1.0,0.0,53.0,9.0,27.0,16.0,2.0,0.0,1.0,1.0,160.0,23.0,57.0,17.0,2.0,82.0,16.0,14.0,2.0,2.0,2.0,1.0,1.0,1.44,2.0,2.0,1.0,0.0
16,m_results_gs.F90,9.0,9.0,1.0,67.0,11.0,42.0,13.0,7.0,1.0,1.0,7.0,820.0,131.0,341.0,140.0,180.0,357.0,275.0,84.0,191.0,30.0,30.0,1.0,4.0,1.05,64.0,64.0,7.0,0.0
17,test_radsintr.F90,7.0,7.0,1.0,77.0,17.0,47.0,13.0,1.0,0.0,1.0,1.0,117.0,20.0,49.0,21.0,27.0,50.0,37.0,10.0,27.0,7.0,7.0,1.0,1.0,1.02,7.0,7.0,1.0,0.0
18,m_multipoles.F90,25.0,24.0,5.0,158.0,22.0,113.0,30.0,3.0,1.0,1.0,3.0,638.0,82.0,358.0,89.0,268.0,222.0,352.0,70.0,282.0,56.0,52.0,14.0,6.0,0.62,76.0,72.0,16.0,0.0
19,m_screening.F90,10.0,10.0,1.0,109.0,19.0,67.0,25.0,22.0,1.0,1.0,22.0,3428.0,546.0,1579.0,618.0,955.0,1375.0,1352.0,384.0,968.0,56.0,51.0,11.0,5.0,0.87,241.0,231.0,34.0,0.0
20,m_conducti.F90,32.0,32.0,1.0,358.0,46.0,258.0,60.0,4.0,1.0,1.0,4.0,1723.0,204.0,1059.0,327.0,735.0,489.0,844.0,122.0,722.0,57.0,57.0,1.0,8.0,0.46,129.0,129.0,4.0,0.0
21,paw_dfptnl_energy.F90,2.0,2.0,0.0,56.0,9.0,38.0,10.0,3.0,0.0,1.0,1.0,229.0,32.0,116.0,70.0,45.0,87.0,76.0,36.0,40.0,6.0,6.0,1.0,2.0,0.75,6.0,6.0,1.0,0.0
22,m_contstr21.F90,13.0,13.0,1.0,5764.0,13.0,5729.0,22.0,1.0,1.0,1.0,1.0,5828.0,21.0,5734.0,20.0,5713.0,75.0,657.0,17.0,640.0,13.0,13.0,1.0,2.0,0.01,13.0,13.0,1.0,0.0
23,dsdr_k_paw.F90,10.0,10.0,1.0,85.0,15.0,52.0,25.0,1.0,0.0,1.0,1.0,135.0,19.0,54.0,20.0,33.0,71.0,51.0,18.0,33.0,10.0,10.0,1.0,7.0,1.31,10.0,10.0,1.0,0.0
24,m_gwls_GenerateEpsilon.F90,6.0,6.0,1.0,207.0,65.0,125.0,42.0,3.0,1.0,1.0,5.0,775.0,215.0,404.0,174.0,229.0,236.0,325.0,115.0,210.0,8.0,8.0,1.0,4.0,0.58,18.0,18.0,3.0,0.0
25,m_xctk.F90,20.0,20.0,0.0,131.0,18.0,92.0,23.0,4.0,1.0,1.0,2.0,694.0,87.0,386.0,108.0,277.0,235.0,349.0,56.0,293.0,47.0,47.0,1.0,9.0,0.61,83.0,83.0,2.0,0.0
26,m_global.F90,1.0,1.0,1.0,29.0,3.0,12.0,13.0,3.0,1.0,1.0,3.0,237.0,23.0,52.0,21.0,4.0,165.0,27.0,20.0,7.0,1.0,1.0,1.0,0.0,3.17,3.0,3.0,3.0,0.0
27,defs.h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,17.0,2.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00,0.0,0.0,0.0,0.0
28,m_results_img.F90,12.0,12.0,2.0,104.0,16.0,71.0,18.0,9.0,1.0,1.0,9.0,1346.0,205.0,682.0,217.0,464.0,474.0,600.0,128.0,472.0,22.0,22.0,4.0,4.0,0.70,113.0,113.0,18.0,0.0
29,m_io_kss.F90,20.0,20.0,2.0,247.0,34.0,167.0,62.0,10.0,1.0,1.0,10.0,2780.0,353.0,1601.0,435.0,1028.0,954.0,1234.0,268.0,966.0,106.0,106.0,7.0,6.0,0.60,208.0,207.0,24.0,0.0
30,m_chkinp.F90,493.0,493.0,11.0,3462.0,309.0,2605.0,607.0,1.0,1.0,1.0,1.0,3555.0,321.0,2629.0,208.0,2394.0,666.0,2231.0,48.0,2183.0,493.0,493.0,11.0,7.0,0.25,493.0,493.0,11.0,0.0
31,m_sigma.F90,10.0,9.0,1.0,110.0,15.0,77.0,18.0,12.0,1.0,1.0,12.0,1833.0,265.0,1001.0,257.0,571.0,607.0,655.0,191.0,464.0,31.0,31.0,1.0,8.0,0.61,121.0,114.0,12.0,0.0
32,wvl_projectors_free.F90,2.0,2.0,1.0,64.0,11.0,33.0,20.0,1.0,0.0,1.0,1.0,102.0,15.0,35.0,10.0,1.0,54.0,10.0,8.0,2.0,2.0,2.0,1.0,1.0,1.54,2.0,2.0,1.0,0.0
33,m_contstr25.F90,12.0,12.0,1.0,1948.0,13.0,1914.0,21.0,1.0,1.0,1.0,1.0,2012.0,21.0,1919.0,20.0,1898.0,74.0,411.0,17.0,394.0,12.0,12.0,1.0,2.0,0.04,12.0,12.0,1.0,0.0
34,m_pawhr.F90,9.0,9.0,3.0,102.0,19.0,65.0,22.0,5.0,1.0,1.0,5.0,780.0,128.0,355.0,127.0,227.0,322.0,334.0,105.0,229.0,17.0,17.0,7.0,8.0,0.91,49.0,49.0,16.0,0.0
35,m_suscep_stat.F90,62.0,62.0,4.0,546.0,70.0,367.0,113.0,3.0,1.0,1.0,3.0,2006.0,226.0,1125.0,305.0,819.0,673.0,937.0,154.0,783.0,72.0,72.0,7.0,10.0,0.60,188.0,188.0,12.0,0.0
36,m_io_redirect.F90,11.0,11.0,1.0,57.0,10.0,36.0,10.0,4.0,1.0,1.0,4.0,378.0,57.0,166.0,59.0,106.0,163.0,163.0,48.0,115.0,21.0,21.0,1.0,7.0,0.98,46.0,46.0,4.0,0.0
37,paw_mknewh0.F90,29.0,29.0,1.0,269.0,38.0,186.0,60.0,1.0,0.0,1.0,1.0,319.0,41.0,188.0,63.0,116.0,107.0,154.0,41.0,113.0,29.0,29.0,1.0,6.0,0.57,29.0,29.0,1.0,0.0
38,fock2ACE.F90,20.0,20.0,3.0,201.0,28.0,146.0,29.0,2.0,0.0,1.0,1.0,486.0,59.0,294.0,93.0,200.0,139.0,245.0,58.0,187.0,40.0,40.0,6.0,7.0,0.47,40.0,40.0,6.0,0.0
39,m_gwls_LanczosResolvents.F90,2.0,2.0,1.0,56.0,17.0,21.0,19.0,7.0,1.0,1.0,7.0,633.0,157.0,180.0,107.0,72.0,308.0,160.0,90.0,70.0,3.0,3.0,1.0,2.0,1.71,14.0,14.0,7.0,0.0
40,mklocl_realspace.F90,5.0,5.0,0.0,104.0,15.0,59.0,29.0,14.0,0.0,4.0,8.0,1412.0,195.0,761.0,182.0,431.0,467.0,552.0,148.0,404.0,54.0,54.0,1.0,8.0,0.61,83.0,83.0,8.0,0.0
41,optic.F90,51.0,51.0,8.0,732.0,88.0,546.0,119.0,1.0,0.0,1.0,1.0,812.0,91.0,548.0,132.0,316.0,196.0,394.0,73.0,321.0,51.0,51.0,8.0,6.0,0.36,51.0,51.0,8.0,0.0
42,mover_effpot.F90,58.0,58.0,14.0,929.0,105.0,589.0,281.0,1.0,0.0,1.0,1.0,980.0,109.0,591.0,140.0,453.0,328.0,456.0,76.0,380.0,58.0,58.0,14.0,10.0,0.55,58.0,58.0,14.0,0.0
43,m_vcoul.F90,9.0,8.0,2.0,86.0,14.0,52.0,22.0,27.0,1.0,1.0,27.0,2662.0,438.0,1380.0,391.0,988.0,905.0,1298.0,287.0,1011.0,102.0,93.0,26.0,8.0,0.66,251.0,230.0,70.0,0.0
44,dfpt_v1zeeman.F90,14.0,13.0,1.0,115.0,11.0,82.0,52.0,1.0,0.0,1.0,1.0,170.0,15.0,84.0,12.0,71.0,103.0,80.0,9.0,71.0,14.0,13.0,1.0,4.0,1.23,14.0,13.0,1.0,0.0
45,defs_PSolver.F90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,5.0,25.0,3.0,0.0,36.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0
46,pawpuxinit.F90,44.0,44.0,0.0,301.0,18.0,231.0,58.0,2.0,0.0,1.0,1.0,675.0,39.0,465.0,64.0,400.0,185.0,402.0,30.0,372.0,88.0,88.0,1.0,10.0,0.40,88.0,88.0,1.0,0.0
47,m_pawrad.F90,11.0,10.0,1.0,193.0,28.0,111.0,56.0,17.0,0.0,1.0,17.0,1939.0,273.0,954.0,157.0,741.0,727.0,970.0,157.0,813.0,43.0,43.0,1.0,6.0,0.76,191.0,184.0,17.0,0.0
48,abi_xhegv.f90,2.0,2.0,1.0,55.0,9.0,30.0,16.0,6.0,0.0,6.0,6.0,442.0,71.0,182.0,95.0,31.0,195.0,129.0,91.0,38.0,12.0,12.0,1.0,2.0,1.07,17.0,17.0,6.0,0.0
49,m_sortph.F90,7.0,7.0,1.0,57.0,8.0,38.0,12.0,2.0,1.0,1.0,2.0,223.0,32.0,92.0,40.0,51.0,104.0,85.0,35.0,50.0,10.0,10.0,1.0,4.0,1.13,14.0,14.0,2.0,0.0
50,m_cgwf.F90,48.0,48.0,5.0,437.0,64.0,279.0,106.0,4.0,1.0,1.0,4.0,2048.0,274.0,1141.0,238.0,896.0,683.0,977.0,122.0,855.0,131.0,131.0,14.0,9.0,0.60,194.0,194.0,23.0,0.0
51,libtetrabz.F90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,41.0,2.0,13.0,12.0,0.0,28.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0
52,m_results_out.F90,23.0,23.0,1.0,156.0,15.0,123.0,19.0,4.0,1.0,1.0,4.0,902.0,104.0,530.0,173.0,356.0,276.0,476.0,84.0,392.0,29.0,29.0,1.0,6.0,0.52,94.0,94.0,4.0,0.0
53,m_spin_mover.F90,2.0,2.0,1.0,32.0,4.0,18.0,9.0,4.0,1.0,1.0,4.0,295.0,33.0,90.0,42.0,47.0,173.0,84.0,38.0,46.0,4.0,4.0,1.0,2.0,1.92,9.0,9.0,4.0,0.0
54,xmpi_exch.finc,1.0,1.0,1.0,41.0,8.0,20.0,12.0,10.0,0.0,10.0,10.0,647.0,112.0,209.0,80.0,10.0,326.0,90.0,80.0,10.0,1.0,1.0,1.0,0.0,1.56,10.0,10.0,10.0,0.0
55,xmpi_min.finc,1.0,1.0,1.0,36.0,8.0,16.0,12.0,2.0,0.0,2.0,2.0,123.0,18.0,32.0,16.0,4.0,73.0,20.0,16.0,4.0,1.0,1.0,1.0,0.0,2.28,2.0,2.0,2.0,0.0
56,testcode_ctqmc.F90,21.0,21.0,1.0,261.0,28.0,179.0,55.0,1.0,0.0,1.0,1.0,312.0,31.0,181.0,35.0,145.0,103.0,173.0,29.0,144.0,21.0,21.0,1.0,3.0,0.57,21.0,21.0,1.0,0.0
57,m_iowf.F90,16.0,16.0,1.0,212.0,33.0,132.0,52.0,3.0,1.0,1.0,3.0,1567.0,231.0,870.0,110.0,197.0,511.0,284.0,77.0,207.0,37.0,37.0,1.0,5.0,0.59,50.0,50.0,3.0,0.0
58,m_ddb_piezo.F90,129.0,129.0,1.0,743.0,67.0,505.0,172.0,1.0,1.0,1.0,1.0,835.0,79.0,519.0,41.0,477.0,240.0,450.0,38.0,412.0,129.0,129.0,1.0,4.0,0.46,129.0,129.0,1.0,0.0
59,m_time.F90,4.0,4.0,2.0,51.0,10.0,25.0,15.0,11.0,1.0,1.0,11.0,987.0,168.0,310.0,113.0,149.0,520.0,269.0,105.0,164.0,17.0,15.0,17.0,2.0,1.68,51.0,44.0,27.0,0.0
60,m_dynarray.F90,2.0,2.0,1.0,20.0,3.0,12.0,5.0,4.0,1.0,1.0,4.0,238.0,26.0,65.0,38.0,26.0,151.0,53.0,27.0,26.0,3.0,3.0,1.0,1.0,2.32,10.0,10.0,4.0,0.0
61,dfpt_mkvxcstr.F90,14.0,14.0,0.0,92.0,15.0,65.0,15.0,2.0,0.0,1.0,1.0,250.0,34.0,132.0,40.0,91.0,92.0,119.0,27.0,92.0,28.0,28.0,1.0,4.0,0.70,28.0,28.0,1.0,0.0
62,libtetrabz_dos_mod.F90,6.0,6.0,2.0,76.0,2.0,43.0,33.0,4.0,1.0,1.0,4.0,356.0,12.0,180.0,61.0,118.0,176.0,158.0,52.0,106.0,9.0,9.0,8.0,4.0,0.98,27.0,27.0,11.0,0.0
63,poslifetime.F90,196.0,196.0,1.0,882.0,55.0,754.0,101.0,1.0,0.0,1.0,1.0,950.0,58.0,756.0,174.0,581.0,166.0,678.0,59.0,619.0,196.0,196.0,1.0,11.0,0.22,196.0,196.0,1.0,0.0
64,m_ksdiago.F90,28.0,27.0,1.0,302.0,52.0,209.0,54.0,2.0,1.0,1.0,2.0,880.0,142.0,471.0,184.0,286.0,296.0,398.0,123.0,275.0,37.0,37.0,1.0,3.0,0.63,56.0,54.0,2.0,0.0
65,m_efield.F90,28.0,28.0,1.0,107.0,10.0,86.0,12.0,1.0,1.0,1.0,1.0,362.0,49.0,157.0,101.0,55.0,202.0,128.0,73.0,55.0,28.0,28.0,1.0,1.0,1.29,28.0,28.0,1.0,0.0
66,m_multibinit_dataset.F90,75.0,75.0,1.0,472.0,54.0,381.0,38.0,4.0,1.0,1.0,4.0,2216.0,262.0,1651.0,338.0,1312.0,322.0,1264.0,148.0,1116.0,247.0,247.0,4.0,4.0,0.20,301.0,301.0,7.0,0.0
67,xmpi_sum_master.finc,1.0,1.0,1.0,45.0,7.0,24.0,13.0,21.0,0.0,21.0,21.0,1425.0,193.0,514.0,146.0,21.0,737.0,167.0,146.0,21.0,1.0,1.0,1.0,0.0,1.43,21.0,21.0,21.0,0.0
68,m_bandfft_kpt.F90,21.0,21.0,2.0,136.0,12.0,110.0,15.0,12.0,1.0,1.0,12.0,2146.0,204.0,1385.0,408.0,976.0,602.0,1157.0,174.0,983.0,69.0,69.0,7.0,6.0,0.43,257.0,257.0,27.0,0.0
69,m_clib.F90,1.0,1.0,1.0,25.0,6.0,10.0,8.0,4.0,1.0,1.0,5.0,400.0,55.0,67.0,46.0,20.0,282.0,66.0,45.0,21.0,2.0,2.0,1.0,1.0,4.21,5.0,5.0,4.0,0.0
70,m_forces.F90,26.0,26.0,1.0,218.0,25.0,138.0,55.0,6.0,1.0,1.0,6.0,1667.0,171.0,856.0,255.0,597.0,649.0,805.0,164.0,641.0,70.0,70.0,3.0,4.0,0.76,156.0,156.0,8.0,0.0
71,m_pred_nose.F90,55.0,55.0,1.0,415.0,53.0,273.0,91.0,1.0,1.0,1.0,1.0,509.0,65.0,287.0,53.0,233.0,161.0,273.0,46.0,227.0,55.0,55.0,1.0,5.0,0.56,55.0,55.0,1.0,0.0
72,dfpt_eltfrxc.F90,31.0,31.0,0.0,269.0,33.0,195.0,45.0,2.0,0.0,1.0,1.0,621.0,70.0,392.0,108.0,283.0,171.0,345.0,56.0,289.0,63.0,63.0,1.0,8.0,0.44,63.0,63.0,1.0,0.0
73,hubbard_one.F90,20.0,20.0,0.0,314.0,21.0,185.0,118.0,4.0,0.0,1.0,3.0,850.0,62.0,451.0,129.0,321.0,367.0,384.0,85.0,299.0,49.0,49.0,1.0,7.0,0.81,80.0,80.0,3.0,0.0
74,m_fftw3.F90,2.0,2.0,1.0,113.0,21.0,64.0,29.0,46.0,1.0,1.0,46.0,8120.0,1345.0,3316.0,623.0,205.0,3581.0,644.0,430.0,214.0,32.0,26.0,1.0,5.0,1.08,103.0,93.0,46.0,0.0
75,m_mover.F90,32.0,29.0,3.0,304.0,43.0,182.0,81.0,6.0,1.0,1.0,6.0,1802.0,234.0,970.0,179.0,744.0,614.0,810.0,154.0,656.0,119.0,104.0,16.0,4.0,0.63,193.0,178.0,21.0,0.0
76,wvl_descr_psp_set.F90,2.0,2.0,1.0,111.0,14.0,69.0,28.0,2.0,0.0,2.0,2.0,281.0,31.0,141.0,24.0,2.0,112.0,25.0,21.0,4.0,2.0,2.0,1.0,1.0,0.79,4.0,4.0,2.0,0.0
77,m_outwant.F90,63.0,63.0,3.0,377.0,38.0,266.0,76.0,1.0,1.0,1.0,1.0,481.0,49.0,281.0,52.0,228.0,156.0,269.0,36.0,233.0,63.0,63.0,3.0,7.0,0.56,63.0,63.0,3.0,0.0
78,m_xchcth.F90,26.0,26.0,1.0,1136.0,181.0,688.0,272.0,1.0,1.0,1.0,1.0,1236.0,193.0,700.0,64.0,635.0,350.0,740.0,46.0,694.0,26.0,26.0,1.0,5.0,0.50,26.0,26.0,1.0,0.0
79,wvl_setboxgeometry.F90,2.0,2.0,1.0,98.0,17.0,59.0,22.0,1.0,0.0,1.0,1.0,147.0,20.0,61.0,16.0,2.0,68.0,16.0,14.0,2.0,2.0,2.0,1.0,1.0,1.11,2.0,2.0,1.0,0.0
80,dfpt_init_mag1.F90,8.0,8.0,1.0,86.0,15.0,62.0,24.0,1.0,0.0,1.0,1.0,135.0,19.0,64.0,16.0,47.0,69.0,66.0,15.0,51.0,8.0,8.0,1.0,3.0,1.08,8.0,8.0,1.0,0.0
81,m_profiling_abi.F90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,840.0,150.0,315.0,6.0,0.0,383.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0
82,opernld_ylm.F90,212.0,212.0,1.0,855.0,36.0,758.0,101.0,1.0,0.0,1.0,1.0,956.0,40.0,760.0,60.0,699.0,198.0,695.0,24.0,671.0,212.0,212.0,1.0,8.0,0.26,212.0,212.0,1.0,0.0
83,lobpcgwf.F90,60.0,60.0,6.0,604.0,73.0,463.0,69.0,2.0,0.0,1.0,2.0,1258.0,147.0,925.0,187.0,736.0,192.0,719.0,66.0,653.0,120.0,120.0,11.0,0.0,0.21,121.0,121.0,12.0,0.0
84,m_pptools.F90,20.0,19.0,3.0,126.0,18.0,89.0,23.0,7.0,1.0,1.0,7.0,1174.0,161.0,650.0,136.0,513.0,405.0,623.0,108.0,515.0,61.0,61.0,12.0,7.0,0.62,142.0,138.0,21.0,0.0
85,m_splines.F90,8.0,8.0,3.0,89.0,11.0,53.0,26.0,9.0,1.0,1.0,9.0,1181.0,136.0,501.0,159.0,341.0,559.0,477.0,130.0,347.0,27.0,27.0,20.0,5.0,1.12,72.0,72.0,31.0,0.0
86,wvl_psitohpsi.F90,2.0,2.0,1.0,114.0,18.0,71.0,25.0,1.0,0.0,1.0,1.0,154.0,22.0,73.0,26.0,3.0,61.0,22.0,20.0,2.0,2.0,2.0,1.0,1.0,0.84,2.0,2.0,1.0,0.0
87,ctocprj.F90,40.0,40.0,3.0,264.0,21.0,216.0,33.0,2.0,0.0,1.0,1.0,623.0,46.0,435.0,132.0,302.0,156.0,393.0,51.0,342.0,80.0,80.0,7.0,8.0,0.36,80.0,80.0,7.0,0.0
88,m_ptg_Oh.F90,2.0,2.0,1.0,649.0,17.0,617.0,15.0,1.0,1.0,1.0,1.0,699.0,26.0,622.0,29.0,592.0,53.0,607.0,14.0,593.0,2.0,2.0,1.0,1.0,0.09,2.0,2.0,1.0,0.0
89,BathOperator_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,11.0,0.0,11.0,4.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0
90,m_crystal.F90,8.0,8.0,2.0,66.0,11.0,41.0,13.0,13.0,1.0,1.0,13.0,1387.0,234.0,598.0,258.0,340.0,575.0,571.0,199.0,372.0,17.0,17.0,7.0,4.0,0.96,115.0,115.0,27.0,0.0
91,m_classify_bands.F90,17.0,17.0,6.0,183.0,28.0,115.0,51.0,3.0,1.0,1.0,3.0,775.0,104.0,371.0,129.0,241.0,336.0,319.0,88.0,231.0,41.0,41.0,13.0,6.0,0.91,52.0,52.0,19.0,0.0
92,m_FFTHyb.F90,3.0,3.0,1.0,36.0,6.0,22.0,7.0,6.0,1.0,1.0,6.0,495.0,60.0,154.0,71.0,76.0,283.0,153.0,70.0,83.0,6.0,6.0,1.0,3.0,1.84,22.0,22.0,6.0,0.0
93,vms_prepare_input.F90,1.0,1.0,1.0,135.0,4.0,79.0,52.0,1.0,0.0,1.0,1.0,135.0,4.0,79.0,2.0,1.0,52.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.66,1.0,1.0,1.0,0.0
94,invars1m.F90,6.0,6.0,0.0,102.0,11.0,78.0,12.0,2.0,0.0,1.0,1.0,278.0,26.0,159.0,67.0,91.0,95.0,122.0,22.0,100.0,12.0,12.0,1.0,4.0,0.60,12.0,12.0,1.0,0.0
95,m_pred_steepdesc.F90,23.0,23.0,1.0,165.0,31.0,84.0,56.0,1.0,1.0,1.0,1.0,260.0,43.0,98.0,32.0,65.0,127.0,105.0,31.0,74.0,23.0,23.0,1.0,5.0,1.30,23.0,23.0,1.0,0.0
96,compute_levels.F90,11.0,11.0,1.0,94.0,14.0,56.0,26.0,1.0,0.0,1.0,1.0,130.0,17.0,57.0,23.0,33.0,59.0,56.0,23.0,33.0,11.0,11.0,1.0,5.0,1.04,11.0,11.0,1.0,0.0
97,m_jellium.F90,7.0,7.0,1.0,89.0,15.0,54.0,21.0,2.0,1.0,1.0,2.0,251.0,39.0,114.0,43.0,70.0,103.0,104.0,33.0,71.0,14.0,14.0,1.0,0.0,0.90,15.0,15.0,2.0,0.0
98,m_pawcprj.F90,15.0,15.0,2.0,212.0,29.0,126.0,62.0,24.0,0.0,1.0,24.0,2970.0,395.0,1529.0,273.0,1163.0,1128.0,1614.0,264.0,1350.0,42.0,42.0,9.0,8.0,0.74,365.0,364.0,48.0,0.0
99,m_pred_simple.F90,19.0,19.0,1.0,182.0,37.0,114.0,32.0,2.0,1.0,1.0,2.0,477.0,89.0,242.0,66.0,175.0,151.0,210.0,46.0,164.0,32.0,32.0,1.0,5.0,0.62,39.0,39.0,2.0,0.0
100,m_rec.F90,9.0,9.0,2.0,105.0,16.0,63.0,27.0,13.0,1.0,1.0,13.0,1760.0,248.0,838.0,240.0,565.0,717.0,717.0,172.0,545.0,43.0,43.0,13.0,5.0,0.86,126.0,123.0,30.0,0.0
101,m_ddk.F90,5.0,5.0,1.0,63.0,12.0,35.0,17.0,5.0,1.0,1.0,5.0,591.0,112.0,227.0,117.0,101.0,265.0,211.0,103.0,108.0,8.0,8.0,1.0,5.0,1.17,28.0,28.0,5.0,0.0
102,cdotu.f,7.0,7.0,3.0,54.0,1.0,26.0,27.0,1.0,0.0,1.0,1.0,54.0,1.0,26.0,6.0,20.0,27.0,30.0,6.0,24.0,7.0,7.0,3.0,1.0,1.04,7.0,7.0,3.0,0.0
103,xmpi_gatherv.finc,3.0,3.0,1.0,56.0,10.0,31.0,14.0,9.0,0.0,9.0,9.0,757.0,108.0,287.0,97.0,45.0,362.0,172.0,93.0,79.0,3.0,3.0,1.0,1.0,1.26,27.0,27.0,9.0,0.0
104,m_sg2002.F90,32.0,32.0,1.0,362.0,34.0,287.0,44.0,10.0,1.0,1.0,10.0,4222.0,387.0,2904.0,441.0,2462.0,987.0,2628.0,177.0,2451.0,88.0,88.0,5.0,6.0,0.34,322.0,321.0,14.0,0.0
105,m_pred_bfgs.F90,63.0,63.0,1.0,415.0,54.0,283.0,80.0,2.0,1.0,1.0,2.0,978.0,122.0,584.0,136.0,447.0,278.0,505.0,81.0,424.0,68.0,68.0,1.0,6.0,0.48,127.0,127.0,2.0,0.0
106,read_atomden.F90,10.0,10.0,0.0,89.0,9.0,61.0,21.0,2.0,0.0,1.0,1.0,221.0,21.0,124.0,43.0,80.0,82.0,115.0,28.0,87.0,21.0,21.0,1.0,3.0,0.66,21.0,21.0,1.0,0.0
