,File,Hash,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_buggy
86,src/66_nonlocal/nonlop.F90,f60023f,36.0,36.0,,0.0,236.0,13.0,195.0,35.0,,2.0,,0.0,1.0,1.0,755.0,31.0,392.0,92.0,299.0,349.0,,,371.0,41.0,330.0,,,,,73.0,73.0,,1.0,4.0,0.89,73.0,73.0,,1.0,0.0
87,src/56_io_mpi/m_hdr.F90,f60023f,10.0,10.0,,2.0,106.0,16.0,71.0,19.0,,34.0,,1.0,1.0,33.0,4718.0,688.0,2515.0,549.0,1521.0,1572.0,,,1838.0,334.0,1504.0,,,,,133.0,133.0,,23.0,4.0,0.63,362.0,343.0,,100.0,0.0
88,src/57_iovars/outvar_o_z.F90,f60023f,60.0,60.0,,0.0,714.0,147.0,497.0,94.0,,2.0,,0.0,1.0,1.0,1510.0,297.0,996.0,58.0,937.0,266.0,,,927.0,33.0,894.0,,,,,120.0,120.0,,1.0,5.0,0.27,120.0,120.0,,1.0,0.0
89,src/67_common/forstrnps.F90,f60023f,37.0,37.0,,3.0,293.0,29.0,231.0,35.0,,2.0,,0.0,1.0,1.0,681.0,61.0,465.0,122.0,342.0,162.0,,,396.0,67.0,329.0,,,,,75.0,75.0,,6.0,8.0,0.35,75.0,75.0,,6.0,0.0
90,src/72_response/dfpt_prtene.F90,f60023f,44.0,44.0,,1.0,292.0,24.0,254.0,15.0,,1.0,,0.0,1.0,1.0,362.0,28.0,256.0,23.0,232.0,81.0,,,233.0,16.0,217.0,,,,,44.0,44.0,,1.0,3.0,0.32,44.0,44.0,,1.0,0.0
91,src/72_response/m_rf2.F90,f60023f,9.0,8.0,,1.0,79.0,14.0,52.0,16.0,,7.0,,1.0,1.0,5.0,864.0,138.0,393.0,121.0,272.0,364.0,,,391.0,96.0,295.0,,,,,39.0,39.0,,4.0,4.0,0.93,68.0,59.0,,8.0,0.0
92,src/95_drive/sigma.F90,f60023f,91.0,90.0,,2.0,795.0,101.0,532.0,194.0,,3.0,,0.0,1.0,1.0,2475.0,306.0,1598.0,398.0,1177.0,668.0,,,1327.0,157.0,1170.0,,,,,273.0,270.0,,6.0,8.0,0.42,273.0,270.0,,6.0,0.0
93,src/66_nonlocal/opernlb_ylm.F90,f60023f,271.0,271.0,,1.0,1134.0,91.0,853.0,227.0,,1.0,,0.0,1.0,1.0,1254.0,95.0,855.0,47.0,805.0,343.0,,,885.0,26.0,859.0,,,,,271.0,271.0,,1.0,10.0,0.40,271.0,271.0,,1.0,0.0
94,src/42_libpaw/m_paw_an.F90,f60023f,30.0,30.0,,2.0,350.0,30.0,263.0,59.0,,11.0,,0.0,1.0,11.0,2080.0,186.0,1452.0,135.0,1173.0,463.0,,,1602.0,128.0,1474.0,,,,,116.0,116.0,,12.0,9.0,0.32,332.0,332.0,,22.0,0.0
95,src/95_drive/respfn.F90,f60023f,63.0,63.0,,0.0,564.0,67.0,424.0,80.0,,3.0,,0.0,1.0,1.0,1805.0,206.0,1274.0,372.0,886.0,349.0,,,981.0,137.0,844.0,,,,,189.0,189.0,,1.0,10.0,0.27,189.0,189.0,,1.0,0.0
96,src/72_response/dfpt_nstpaw.F90,f60023f,61.0,61.0,,2.0,386.0,33.0,298.0,59.0,,4.0,,0.0,1.0,1.0,1699.0,136.0,1197.0,293.0,903.0,391.0,,,1061.0,140.0,921.0,,,,,245.0,245.0,,10.0,10.0,0.33,245.0,245.0,,10.0,0.0
97,src/79_seqpar_mpi/pead_nl_mv.F90,f60023f,35.0,35.0,,6.0,657.0,147.0,322.0,204.0,,1.0,,0.0,1.0,1.0,745.0,151.0,324.0,68.0,210.0,288.0,,,207.0,41.0,166.0,,,,,35.0,35.0,,6.0,8.0,0.89,35.0,35.0,,6.0,0.0
98,src/95_drive/driver.F90,f60023f,42.0,38.0,,2.0,393.0,54.0,283.0,58.0,,2.0,,0.0,1.0,1.0,868.0,111.0,569.0,132.0,374.0,194.0,,,421.0,69.0,352.0,,,,,85.0,76.0,,4.0,8.0,0.34,85.0,76.0,,4.0,0.0
99,src/57_iovars/chkvars.F90,f60023f,6.0,6.0,,3.0,115.0,12.0,78.0,25.0,,3.0,,0.0,2.0,2.0,411.0,41.0,237.0,25.0,211.0,136.0,,,231.0,22.0,209.0,,,,,17.0,17.0,,9.0,5.0,0.57,18.0,18.0,,10.0,0.0
100,src/57_iovars/chkinp.F90,f60023f,232.0,232.0,,5.0,1664.0,150.0,1247.0,294.0,,2.0,,0.0,1.0,1.0,3378.0,303.0,2497.0,190.0,2282.0,635.0,,,2099.0,41.0,2058.0,,,,,465.0,465.0,,11.0,7.0,0.25,465.0,465.0,,11.0,0.0
101,src/65_paw/paw_dfptnl_xc.F90,f60023f,13.0,13.0,,0.0,215.0,19.0,55.0,140.0,,2.0,,0.0,1.0,1.0,493.0,42.0,113.0,42.0,70.0,341.0,,,99.0,29.0,70.0,,,,,27.0,27.0,,1.0,5.0,3.02,27.0,27.0,,1.0,0.0
102,src/72_response/pead_nl_resp.F90,f60023f,15.0,15.0,,4.0,281.0,56.0,187.0,44.0,,1.0,,0.0,1.0,1.0,353.0,60.0,189.0,73.0,115.0,112.0,,,167.0,45.0,122.0,,,,,15.0,15.0,,4.0,5.0,0.59,15.0,15.0,,4.0,0.0
103,src/72_response/dfpt_cgwf.F90,f60023f,128.0,128.0,,10.0,989.0,94.0,653.0,259.0,,1.0,,0.0,1.0,1.0,1099.0,97.0,655.0,134.0,520.0,366.0,,,578.0,55.0,523.0,,,,,128.0,128.0,,10.0,5.0,0.56,128.0,128.0,,10.0,0.0
104,src/29_xgTools/m_xg.F90,f60023f,5.0,5.0,,1.0,41.0,8.0,27.0,6.0,,49.0,,1.0,1.0,49.0,2597.0,532.0,1464.0,628.0,835.0,605.0,,,1325.0,542.0,783.0,,,,,18.0,17.0,,1.0,4.0,0.41,255.0,249.0,,49.0,0.0
105,src/44_abitypes_defs/defs_abitypes.F90,f60023f,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,1.0,0.0,1821.0,228.0,1127.0,1126.0,0.0,656.0,,,1125.0,1125.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.58,0.0,0.0,,0.0,0.0
106,src/54_abiutil/m_dtset.F90,f60023f,34.0,34.0,,1.0,430.0,44.0,358.0,28.0,,3.0,,1.0,1.0,3.0,1436.0,151.0,1090.0,109.0,976.0,200.0,,,981.0,33.0,948.0,,,,,67.0,67.0,,1.0,7.0,0.18,103.0,103.0,,3.0,0.0
107,src/67_common/berryphase_new.F90,f60023f,166.0,166.0,,14.0,1502.0,225.0,933.0,412.0,,1.0,,0.0,1.0,1.0,1613.0,228.0,935.0,191.0,743.0,520.0,,,757.0,84.0,673.0,,,,,166.0,166.0,,14.0,11.0,0.56,166.0,166.0,,14.0,0.0
108,src/72_response/dfpt_scfcv.F90,f60023f,36.0,36.0,,4.0,377.0,38.0,275.0,68.0,,3.0,,0.0,1.0,1.0,1326.0,119.0,829.0,243.0,576.0,397.0,,,649.0,152.0,497.0,,,,,109.0,109.0,,12.0,5.0,0.48,109.0,109.0,,12.0,0.0
109,src/95_drive/pead_nl_loop.F90,f60023f,51.0,51.0,,1.0,581.0,85.0,451.0,63.0,,1.0,,0.0,1.0,1.0,674.0,89.0,453.0,107.0,345.0,152.0,,,304.0,58.0,246.0,,,,,51.0,51.0,,1.0,12.0,0.34,51.0,51.0,,1.0,0.0
110,src/57_iovars/indefo.F90,f60023f,32.0,32.0,,1.0,823.0,37.0,669.0,133.0,,1.0,,0.0,1.0,1.0,869.0,40.0,671.0,16.0,624.0,176.0,,,653.0,13.0,640.0,,,,,32.0,32.0,,1.0,3.0,0.26,32.0,32.0,,1.0,0.0
111,src/95_drive/dfptnl_loop.F90,f60023f,10.0,10.0,,0.0,143.0,19.0,104.0,24.0,,5.0,,0.0,1.0,1.0,810.0,101.0,523.0,173.0,349.0,212.0,,,368.0,96.0,272.0,,,,,53.0,53.0,,1.0,13.0,0.41,53.0,53.0,,1.0,0.0
112,src/30_diago/m_lobpcg2.F90,f60023f,5.0,4.0,,1.0,63.0,10.0,39.0,14.0,,16.0,,1.0,1.0,18.0,1167.0,217.0,724.0,273.0,426.0,284.0,,,694.0,257.0,437.0,,,,,38.0,28.0,,7.0,4.0,0.39,88.0,73.0,,24.0,0.0
113,src/95_drive/bethe_salpeter.F90,f60023f,8.0,8.0,,0.0,155.0,22.0,100.0,39.0,,6.0,,0.0,1.0,1.0,1027.0,136.0,605.0,244.0,351.0,325.0,,,478.0,135.0,343.0,,,,,53.0,51.0,,1.0,4.0,0.54,53.0,51.0,,1.0,0.0
114,src/66_nonlocal/nonlop_ylm.F90,f60023f,118.0,118.0,,0.0,450.0,31.0,361.0,77.0,,2.0,,0.0,1.0,1.0,1186.0,66.0,724.0,150.0,573.0,436.0,,,749.0,54.0,695.0,,,,,236.0,236.0,,1.0,10.0,0.60,236.0,236.0,,1.0,0.0
115,src/66_nonlocal/opernla_ylm.F90,f60023f,380.0,380.0,,1.0,2625.0,63.0,2008.0,598.0,,1.0,,0.0,1.0,1.0,2736.0,66.0,2010.0,70.0,1937.0,706.0,,,2219.0,38.0,2181.0,,,,,380.0,380.0,,1.0,10.0,0.35,380.0,380.0,,1.0,0.0
116,src/41_geometry/m_dynmat.F90,f60023f,20.0,20.0,,2.0,126.0,19.0,81.0,27.0,,36.0,,1.0,1.0,36.0,6051.0,834.0,2969.0,571.0,2397.0,2338.0,,,2712.0,457.0,2255.0,,,,,80.0,80.0,,29.0,14.0,0.79,730.0,729.0,,107.0,0.0
117,src/65_paw/paw_dfptnl_energy.F90,f60023f,28.0,28.0,,0.0,234.0,21.0,128.0,93.0,,7.0,,0.0,1.0,1.0,619.0,58.0,122.0,76.0,45.0,446.0,,,82.0,42.0,40.0,,,,,141.0,141.0,,1.0,10.0,3.66,196.0,196.0,,3.0,0.0
118,src/65_paw/pawmkrho.F90,f60023f,6.0,6.0,,0.0,80.0,10.0,59.0,12.0,,2.0,,0.0,1.0,1.0,249.0,24.0,121.0,55.0,65.0,110.0,,,95.0,41.0,54.0,,,,,13.0,13.0,,1.0,2.0,0.91,13.0,13.0,,1.0,0.0
119,src/95_drive/dfpt_looppert.F90,f60023f,104.0,104.0,,8.0,1038.0,83.0,804.0,178.0,,2.0,,0.0,1.0,1.0,2200.0,171.0,1610.0,401.0,1154.0,476.0,,,1211.0,169.0,1042.0,,,,,209.0,209.0,,17.0,5.0,0.30,209.0,209.0,,17.0,0.0
120,scripts/post_processing/nonlop_dfpt_test/dfpt_test.py,f60023f,71.0,71.0,71.0,1.0,280.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,335.0,26.0,281.0,1.0,280.0,59.0,999999999.0,14.0,276.0,1.0,275.0,71.0,71.0,71.0,1.0,71.0,71.0,71.0,1.0,5.0,0.21,71.0,71.0,71.0,1.0,0.0
121,src/94_scfcv/scfcv.F90,4cca9ae,130.0,130.0,,6.0,964.0,106.0,718.0,157.0,,2.0,,0.0,1.0,1.0,2087.0,215.0,1439.0,317.0,1091.0,470.0,,,1189.0,171.0,1018.0,,,,,261.0,261.0,,12.0,5.0,0.33,261.0,261.0,,12.0,1.0
122,src/94_scfcv/scfcv.F90,10b2a85,130.0,130.0,,6.0,964.0,106.0,717.0,158.0,,2.0,,0.0,1.0,1.0,2086.0,215.0,1437.0,317.0,1089.0,471.0,,,1189.0,171.0,1018.0,,,,,261.0,261.0,,12.0,5.0,0.33,261.0,261.0,,12.0,0.0
123,src/44_abitypes_defs/m_args_gs.F90,10b2a85,1.0,1.0,,1.0,27.0,8.0,9.0,10.0,,2.0,,1.0,1.0,2.0,200.0,42.0,38.0,27.0,10.0,122.0,,,36.0,26.0,10.0,,,,,1.0,1.0,,1.0,0.0,3.21,2.0,2.0,,2.0,1.0
124,src/95_drive/gstate.F90,10b2a85,53.0,53.0,,0.0,571.0,81.0,366.0,128.0,,3.0,,0.0,1.0,2.0,1745.0,231.0,1064.0,244.0,751.0,468.0,,,795.0,140.0,655.0,,,,,154.0,154.0,,1.0,3.0,0.44,160.0,160.0,,2.0,1.0
125,src/95_drive/gstateimg.F90,10b2a85,37.0,37.0,,3.0,305.0,35.0,234.0,48.0,,2.0,,0.0,1.0,1.0,738.0,73.0,470.0,124.0,336.0,222.0,,,401.0,77.0,324.0,,,,,75.0,75.0,,7.0,5.0,0.47,75.0,75.0,,7.0,1.0
126,src/52_fft_mpi_noabirule/getng.F90,10b2a85,33.0,33.0,,11.0,207.0,27.0,139.0,49.0,,2.0,,0.0,1.0,1.0,487.0,57.0,280.0,44.0,235.0,168.0,,,274.0,37.0,237.0,,,,,66.0,66.0,,22.0,7.0,0.60,66.0,66.0,,22.0,1.0
127,src/79_seqpar_mpi/inwffil.F90,10b2a85,54.0,54.0,,3.0,428.0,48.0,318.0,66.0,,2.0,,0.0,1.0,1.0,980.0,100.0,639.0,139.0,497.0,254.0,,,567.0,59.0,508.0,,,,,109.0,109.0,,7.0,8.0,0.40,109.0,109.0,,7.0,1.0
128,src/44_abitypes_defs/m_args_gs.F90,a4eb856,1.0,1.0,,1.0,29.0,8.0,11.0,10.0,,2.0,,1.0,1.0,2.0,207.0,43.0,42.0,29.0,12.0,124.0,,,40.0,28.0,12.0,,,,,1.0,1.0,,1.0,0.0,2.95,2.0,2.0,,2.0,0.0
129,src/95_drive/gstate.F90,a4eb856,53.0,53.0,,0.0,573.0,81.0,368.0,129.0,,3.0,,0.0,1.0,2.0,1752.0,231.0,1069.0,244.0,756.0,470.0,,,800.0,140.0,660.0,,,,,155.0,155.0,,1.0,3.0,0.44,161.0,161.0,,2.0,0.0
130,src/95_drive/gstateimg.F90,a4eb856,37.0,37.0,,3.0,305.0,35.0,234.0,48.0,,2.0,,0.0,1.0,1.0,738.0,73.0,470.0,124.0,336.0,222.0,,,401.0,77.0,324.0,,,,,75.0,75.0,,7.0,5.0,0.47,75.0,75.0,,7.0,0.0
131,src/52_fft_mpi_noabirule/getng.F90,a4eb856,33.0,33.0,,11.0,207.0,27.0,139.0,49.0,,2.0,,0.0,1.0,1.0,487.0,57.0,280.0,44.0,235.0,168.0,,,274.0,37.0,237.0,,,,,66.0,66.0,,22.0,7.0,0.60,66.0,66.0,,22.0,0.0
132,src/79_seqpar_mpi/inwffil.F90,a4eb856,54.0,54.0,,3.0,428.0,48.0,318.0,66.0,,2.0,,0.0,1.0,1.0,980.0,100.0,639.0,139.0,497.0,254.0,,,567.0,59.0,508.0,,,,,109.0,109.0,,7.0,8.0,0.40,109.0,109.0,,7.0,0.0
133,src/66_nonlocal/m_fock.F90,a4eb856,14.0,14.0,,2.0,146.0,20.0,78.0,48.0,,13.0,,1.0,1.0,13.0,2648.0,378.0,1122.0,361.0,757.0,1181.0,,,1059.0,237.0,822.0,,,,,55.0,55.0,,11.0,11.0,1.05,193.0,193.0,,37.0,1.0
134,src/66_nonlocal/m_fock.F90,96db9d4,14.0,14.0,,2.0,147.0,20.0,79.0,48.0,,13.0,,1.0,1.0,13.0,2653.0,378.0,1124.0,361.0,757.0,1186.0,,,1059.0,237.0,822.0,,,,,55.0,55.0,,11.0,11.0,1.06,193.0,193.0,,37.0,0.0
135,src/66_nonlocal/m_fock.F90,96db9d4,14.0,14.0,,2.0,147.0,20.0,79.0,48.0,,13.0,,1.0,1.0,13.0,2653.0,378.0,1124.0,361.0,757.0,1186.0,,,1059.0,237.0,822.0,,,,,55.0,55.0,,11.0,11.0,1.06,193.0,193.0,,37.0,1.0
136,src/66_nonlocal/m_fock.F90,5b9d0af,14.0,14.0,,2.0,147.0,20.0,79.0,48.0,,13.0,,1.0,1.0,13.0,2653.0,378.0,1124.0,361.0,757.0,1186.0,,,1059.0,237.0,822.0,,,,,55.0,55.0,,11.0,11.0,1.06,193.0,193.0,,37.0,0.0
137,src/28_numeric_noabirule/m_elpa.F90,cca257f,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,1.0,0.0,1147.0,184.0,342.0,8.0,0.0,647.0,,,7.0,7.0,0.0,,,,,0.0,0.0,,0.0,0.0,1.89,0.0,0.0,,0.0,1.0
138,src/69_wfdesc/m_io_kss.F90,cca257f,12.0,12.0,,2.0,164.0,28.0,105.0,34.0,,8.0,,1.0,1.0,8.0,1693.0,258.0,877.0,315.0,426.0,599.0,,,645.0,205.0,440.0,,,,,27.0,27.0,,7.0,6.0,0.68,100.0,99.0,,22.0,1.0
139,src/95_drive/mover_effpot.F90,cca257f,6.0,6.0,,0.0,310.0,44.0,134.0,148.0,,2.0,,0.0,1.0,1.0,665.0,91.0,271.0,97.0,173.0,337.0,,,217.0,61.0,156.0,,,,,13.0,13.0,,1.0,3.0,1.24,13.0,13.0,,1.0,1.0
140,src/67_common/m_vcoul.F90,cca257f,9.0,8.0,,2.0,86.0,14.0,52.0,22.0,,27.0,,1.0,1.0,27.0,2649.0,439.0,1375.0,389.0,985.0,896.0,,,1297.0,289.0,1008.0,,,,,103.0,94.0,,26.0,8.0,0.65,251.0,230.0,,70.0,1.0
141,src/72_response/dfptnl_resp.F90,cca257f,15.0,15.0,,4.0,281.0,56.0,187.0,44.0,,1.0,,0.0,1.0,1.0,353.0,60.0,189.0,73.0,115.0,112.0,,,167.0,45.0,122.0,,,,,15.0,15.0,,4.0,5.0,0.59,15.0,15.0,,4.0,1.0
142,src/70_gw/calc_vhxc_me.F90,cca257f,104.0,104.0,,20.0,763.0,124.0,533.0,145.0,,1.0,,0.0,1.0,1.0,849.0,128.0,535.0,135.0,399.0,227.0,,,473.0,79.0,394.0,,,,,104.0,104.0,,20.0,12.0,0.42,104.0,104.0,,20.0,1.0
143,src/67_common/rhotov.F90,cca257f,23.0,23.0,,0.0,194.0,25.0,133.0,39.0,,2.0,,0.0,1.0,1.0,500.0,54.0,269.0,68.0,200.0,187.0,,,227.0,51.0,176.0,,,,,47.0,47.0,,1.0,5.0,0.70,47.0,47.0,,1.0,1.0
144,src/78_effpot/m_multibinit_dataset.F90,cca257f,54.0,54.0,,1.0,331.0,43.0,249.0,39.0,,3.0,,1.0,1.0,3.0,1228.0,163.0,821.0,202.0,618.0,252.0,,,627.0,93.0,534.0,,,,,127.0,127.0,,1.0,4.0,0.31,162.0,162.0,,3.0,1.0
145,src/41_xc_lowlevel/drivexc.F90,cca257f,67.0,66.0,,0.0,304.0,17.0,250.0,41.0,,2.0,,0.0,1.0,1.0,744.0,38.0,503.0,76.0,426.0,216.0,,,429.0,27.0,402.0,,,,,134.0,132.0,,1.0,4.0,0.43,134.0,132.0,,1.0,1.0
146,src/66_nonlocal/opernld_ylm.F90,cca257f,212.0,212.0,,1.0,855.0,36.0,758.0,101.0,,1.0,,0.0,1.0,1.0,954.0,40.0,760.0,60.0,699.0,196.0,,,695.0,24.0,671.0,,,,,212.0,212.0,,1.0,8.0,0.26,212.0,212.0,,1.0,1.0
147,src/41_geometry/m_crystal.F90,cca257f,6.0,6.0,,1.0,56.0,10.0,33.0,12.0,,10.0,,1.0,1.0,10.0,999.0,184.0,392.0,199.0,192.0,439.0,,,357.0,144.0,213.0,,,,,17.0,17.0,,7.0,3.0,1.12,65.0,65.0,,18.0,1.0
148,src/57_iovars/outvar_a_h.F90,cca257f,40.0,40.0,,0.0,530.0,118.0,374.0,54.0,,2.0,,0.0,1.0,1.0,1140.0,239.0,750.0,42.0,707.0,184.0,,,709.0,27.0,682.0,,,,,81.0,81.0,,1.0,5.0,0.25,81.0,81.0,,1.0,1.0
149,src/95_drive/bethe_salpeter.F90,cca257f,26.0,25.0,,0.0,467.0,66.0,301.0,117.0,,2.0,,0.0,1.0,1.0,1027.0,136.0,605.0,244.0,351.0,325.0,,,478.0,135.0,343.0,,,,,53.0,51.0,,1.0,4.0,0.54,53.0,51.0,,1.0,1.0
150,src/44_abitypes_defs/defs_abitypes.F90,cca257f,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,1.0,0.0,1819.0,228.0,1125.0,1124.0,0.0,655.0,,,1123.0,1123.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.58,0.0,0.0,,0.0,1.0
151,src/41_geometry/m_dynmat.F90,cca257f,20.0,20.0,,3.0,126.0,20.0,81.0,26.0,,35.0,,1.0,1.0,35.0,5887.0,815.0,2918.0,555.0,2362.0,2243.0,,,2661.0,442.0,2219.0,,,,,80.0,80.0,,29.0,14.0,0.77,718.0,717.0,,106.0,1.0
152,src/57_iovars/chkinp.F90,cca257f,234.0,234.0,,5.0,1676.0,151.0,1254.0,300.0,,2.0,,0.0,1.0,1.0,3401.0,305.0,2510.0,194.0,2291.0,647.0,,,2103.0,41.0,2062.0,,,,,469.0,469.0,,11.0,7.0,0.26,469.0,469.0,,11.0,1.0
153,src/95_drive/eph.F90,cca257f,3.0,3.0,,0.0,37.0,5.0,22.0,9.0,,14.0,,0.0,1.0,1.0,594.0,76.0,322.0,100.0,215.0,206.0,,,294.0,78.0,216.0,,,,,48.0,44.0,,1.0,4.0,0.64,48.0,44.0,,1.0,1.0
154,src/72_response/ddb_io_out.F90,cca257f,31.0,31.0,,1.0,262.0,16.0,188.0,58.0,,1.0,,0.0,1.0,1.0,349.0,19.0,190.0,32.0,157.0,142.0,,,169.0,23.0,146.0,,,,,31.0,31.0,,1.0,3.0,0.75,31.0,31.0,,1.0,1.0
155,src/72_response/m_strain.F90,cca257f,5.0,5.0,,1.0,52.0,7.0,32.0,12.0,,7.0,,1.0,1.0,7.0,606.0,82.0,248.0,70.0,177.0,279.0,,,226.0,67.0,159.0,,,,,13.0,13.0,,1.0,4.0,1.12,41.0,39.0,,7.0,1.0
156,src/56_xc/hybrid_corr.F90,cca257f,3.0,3.0,,0.0,50.0,10.0,26.0,13.0,,2.0,,0.0,1.0,1.0,152.0,24.0,55.0,27.0,27.0,75.0,,,48.0,23.0,25.0,,,,,6.0,6.0,,1.0,1.0,1.36,6.0,6.0,,1.0,1.0
157,src/66_nonlocal/opernlc_ylm.F90,cca257f,182.0,182.0,,1.0,1334.0,27.0,1033.0,346.0,,1.0,,0.0,1.0,1.0,1428.0,30.0,1035.0,83.0,717.0,437.0,,,817.0,32.0,785.0,,,,,182.0,182.0,,1.0,9.0,0.42,182.0,182.0,,1.0,1.0
158,src/78_effpot/m_anharmonics_terms.F90,cca257f,4.0,4.0,,1.0,51.0,10.0,25.0,15.0,,7.0,,1.0,1.0,7.0,626.0,110.0,207.0,99.0,107.0,312.0,,,175.0,77.0,98.0,,,,,8.0,8.0,,1.0,2.0,1.51,34.0,34.0,,7.0,1.0
159,src/72_response/m_dvdb.F90,cca257f,10.0,10.0,,5.0,93.0,18.0,56.0,21.0,,26.0,,1.0,1.0,25.0,3382.0,593.0,1541.0,569.0,959.0,1312.0,,,1457.0,397.0,1060.0,,,,,36.0,36.0,,16.0,7.0,0.85,281.0,279.0,,132.0,1.0
160,src/78_effpot/m_polynomial_coeff.F90,cca257f,6.0,6.0,,1.0,60.0,10.0,36.0,14.0,,9.0,,1.0,1.0,9.0,850.0,129.0,353.0,131.0,221.0,373.0,,,312.0,109.0,203.0,,,,,15.0,15.0,,6.0,7.0,1.06,60.0,59.0,,14.0,1.0
161,src/41_xc_lowlevel/size_dvxc.F90,cca257f,24.0,24.0,,1.0,100.0,15.0,58.0,30.0,,1.0,,0.0,1.0,1.0,146.0,19.0,60.0,11.0,48.0,72.0,,,68.0,10.0,58.0,,,,,24.0,24.0,,1.0,3.0,1.20,24.0,24.0,,1.0,1.0
162,src/72_response/dfpt_prtene.F90,cca257f,43.0,43.0,,1.0,291.0,24.0,253.0,15.0,,1.0,,0.0,1.0,1.0,361.0,28.0,255.0,23.0,231.0,81.0,,,231.0,16.0,215.0,,,,,43.0,43.0,,1.0,3.0,0.32,43.0,43.0,,1.0,1.0
163,src/66_nonlocal/m_vkbr.F90,cca257f,5.0,5.0,,2.0,67.0,12.0,38.0,18.0,,8.0,,1.0,1.0,7.0,879.0,144.0,341.0,152.0,188.0,405.0,,,318.0,117.0,201.0,,,,,14.0,14.0,,7.0,6.0,1.19,47.0,47.0,,22.0,1.0
164,src/56_recipspace/kpgstr.F90,cca257f,7.0,7.0,,1.0,93.0,12.0,59.0,22.0,,1.0,,0.0,1.0,1.0,139.0,15.0,61.0,19.0,41.0,65.0,,,49.0,17.0,32.0,,,,,7.0,7.0,,1.0,3.0,1.07,7.0,7.0,,1.0,1.0
165,src/72_response/dfpt_vtorho.F90,cca257f,16.0,16.0,,1.0,174.0,21.0,132.0,24.0,,4.0,,0.0,1.0,1.0,857.0,87.0,533.0,196.0,336.0,254.0,,,453.0,111.0,342.0,,,,,67.0,67.0,,4.0,6.0,0.48,67.0,67.0,,4.0,1.0
166,src/72_response/m_rf2.F90,cca257f,8.0,6.0,,0.0,60.0,9.0,41.0,11.0,,6.0,,1.0,1.0,4.0,640.0,90.0,273.0,96.0,176.0,300.0,,,261.0,82.0,179.0,,,,,24.0,24.0,,1.0,4.0,1.10,48.0,39.0,,4.0,1.0
167,src/65_paw/paw_dfptnl_energy.F90,cca257f,44.0,44.0,,3.0,364.0,37.0,282.0,46.0,,2.0,,0.0,1.0,1.0,882.0,78.0,567.0,158.0,400.0,242.0,,,474.0,95.0,379.0,,,,,88.0,88.0,,6.0,6.0,0.43,88.0,88.0,,6.0,1.0
168,src/67_common/energy.F90,cca257f,44.0,44.0,,3.0,364.0,37.0,282.0,46.0,,2.0,,0.0,1.0,1.0,882.0,78.0,567.0,158.0,400.0,242.0,,,474.0,95.0,379.0,,,,,88.0,88.0,,6.0,6.0,0.43,88.0,88.0,,6.0,1.0
169,src/79_seqpar_mpi/dfptnl_mv.F90,cca257f,35.0,35.0,,6.0,657.0,147.0,322.0,204.0,,1.0,,0.0,1.0,1.0,745.0,151.0,324.0,68.0,210.0,288.0,,,207.0,41.0,166.0,,,,,35.0,35.0,,6.0,8.0,0.89,35.0,35.0,,6.0,1.0
170,src/94_scfcv/afterscfloop.F90,cca257f,38.0,38.0,,0.0,408.0,42.0,300.0,70.0,,2.0,,0.0,1.0,1.0,1016.0,88.0,602.0,149.0,352.0,337.0,,,442.0,109.0,333.0,,,,,76.0,76.0,,1.0,6.0,0.56,76.0,76.0,,1.0,1.0
171,src/52_fft_mpi_noabirule/getng.F90,cca257f,33.0,33.0,,11.0,207.0,27.0,139.0,49.0,,2.0,,0.0,1.0,1.0,487.0,57.0,280.0,44.0,235.0,168.0,,,274.0,37.0,237.0,,,,,66.0,66.0,,22.0,7.0,0.60,66.0,66.0,,22.0,1.0
172,src/78_effpot/m_harmonics_terms.F90,cca257f,6.0,6.0,,1.0,67.0,13.0,37.0,16.0,,5.0,,1.0,1.0,5.0,555.0,104.0,213.0,98.0,114.0,241.0,,,158.0,63.0,95.0,,,,,11.0,11.0,,1.0,1.0,1.13,31.0,31.0,,5.0,1.0
173,src/95_drive/dfptnl_loop.F90,cca257f,51.0,51.0,,1.0,581.0,85.0,451.0,63.0,,1.0,,0.0,1.0,1.0,674.0,89.0,453.0,107.0,345.0,152.0,,,304.0,58.0,246.0,,,,,51.0,51.0,,1.0,12.0,0.34,51.0,51.0,,1.0,1.0
