index,File,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,Bugs,fastread_bugs
406,cchi0q0_intraband.F90,46.0,45.0,9.0,505.0,61.0,332.0,133.0,1.0,0.0,1.0,1.0,586.0,64.0,334.0,127.0,206.0,211.0,304.0,89.0,215.0,46.0,45.0,9.0,5.0,0.63,46.0,45.0,9.0,0.0,23
407,hdr_vs_dtset.F90,10.0,10.0,1.0,148.0,21.0,99.0,29.0,2.0,0.0,1.0,2.0,299.0,37.0,183.0,41.0,141.0,82.0,126.0,26.0,100.0,19.0,19.0,1.0,1.0,0.45,21.0,21.0,2.0,0.0,23
408,cc_derivatives.F90,2.0,2.0,1.0,170.0,31.0,58.0,82.0,1.0,0.0,1.0,1.0,219.0,35.0,60.0,35.0,24.0,127.0,38.0,14.0,24.0,2.0,2.0,1.0,1.0,2.12,2.0,2.0,1.0,0.0,21
409,symplanes.F90,51.0,51.0,1.0,299.0,34.0,198.0,104.0,1.0,0.0,1.0,1.0,400.0,38.0,200.0,21.0,178.0,201.0,201.0,20.0,181.0,51.0,51.0,1.0,3.0,1.0,51.0,51.0,1.0,0.0,28
410,ep_setupqpt.F90,8.0,8.0,1.0,185.0,40.0,113.0,37.0,1.0,0.0,1.0,1.0,229.0,43.0,115.0,46.0,68.0,78.0,86.0,27.0,59.0,8.0,8.0,1.0,3.0,0.68,8.0,8.0,1.0,0.0,23
411,getghcnd.F90,5.0,5.0,1.0,70.0,14.0,41.0,16.0,1.0,0.0,1.0,1.0,123.0,17.0,43.0,25.0,17.0,66.0,33.0,16.0,17.0,5.0,5.0,1.0,1.0,1.53,5.0,5.0,1.0,0.0,28
412,defs_PSolver.F90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,5.0,25.0,3.0,0.0,36.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,7
413,check_kxc.F90,7.0,7.0,1.0,62.0,10.0,44.0,11.0,1.0,0.0,1.0,1.0,97.0,13.0,46.0,11.0,34.0,43.0,29.0,9.0,20.0,7.0,7.0,1.0,2.0,0.93,7.0,7.0,1.0,0.0,17
414,prep_wavef_sym_do.F90,9.0,9.0,1.0,231.0,52.0,115.0,64.0,1.0,0.0,1.0,1.0,290.0,55.0,117.0,45.0,71.0,120.0,83.0,23.0,60.0,9.0,9.0,1.0,4.0,1.03,9.0,9.0,1.0,0.0,16
415,appdig.F90,4.0,4.0,1.0,61.0,9.0,29.0,23.0,1.0,0.0,1.0,1.0,103.0,13.0,31.0,14.0,16.0,61.0,27.0,12.0,15.0,4.0,4.0,1.0,1.0,1.97,4.0,4.0,1.0,0.0,7
416,setvtr.F90,45.0,45.0,0.0,307.0,28.0,221.0,67.0,2.0,0.0,1.0,1.0,752.0,60.0,444.0,110.0,324.0,269.0,381.0,75.0,306.0,90.0,90.0,1.0,7.0,0.61,90.0,90.0,1.0,0.0,34
417,dfpt_vtowfk.F90,25.0,25.0,2.0,232.0,31.0,160.0,42.0,2.0,0.0,1.0,1.0,588.0,65.0,323.0,119.0,203.0,206.0,271.0,70.0,201.0,50.0,50.0,5.0,4.0,0.64,50.0,50.0,5.0,0.0,36
418,initmpi_seq.F90,1.0,1.0,1.0,91.0,13.0,65.0,15.0,1.0,0.0,1.0,1.0,133.0,16.0,67.0,14.0,52.0,54.0,62.0,10.0,52.0,1.0,1.0,1.0,0.0,0.81,1.0,1.0,1.0,0.0,22
419,m_paw_ij.F90,40.0,40.0,2.0,476.0,38.0,374.0,67.0,11.0,0.0,1.0,11.0,2794.0,230.0,2064.0,156.0,1738.0,528.0,2235.0,147.0,2088.0,108.0,108.0,12.0,9.0,0.26,443.0,443.0,22.0,0.0,7
420,posratecore.F90,63.0,63.0,1.0,392.0,39.0,307.0,52.0,1.0,0.0,1.0,1.0,446.0,42.0,309.0,129.0,179.0,103.0,252.0,48.0,204.0,63.0,63.0,1.0,5.0,0.33,63.0,63.0,1.0,0.0,20
421,pred_nose.F90,55.0,55.0,1.0,421.0,53.0,279.0,91.0,1.0,0.0,1.0,1.0,486.0,56.0,281.0,47.0,233.0,153.0,267.0,40.0,227.0,55.0,55.0,1.0,5.0,0.54,55.0,55.0,1.0,0.0,23
422,gwls_LanczosBasis.F90,6.0,6.0,1.0,67.0,18.0,30.0,22.0,3.0,1.0,1.0,3.0,348.0,79.0,114.0,49.0,64.0,170.0,102.0,36.0,66.0,14.0,14.0,1.0,3.0,1.49,19.0,19.0,3.0,0.0,19
423,m_argparse.F90,1.0,1.0,0.0,34.0,7.0,19.0,7.0,7.0,1.0,1.0,4.0,384.0,81.0,166.0,51.0,18.0,142.0,74.0,49.0,25.0,5.0,4.0,1.0,1.0,0.86,9.0,8.0,4.0,0.0,7
424,xciit.F90,1.0,1.0,1.0,79.0,16.0,32.0,30.0,4.0,0.0,1.0,4.0,264.0,45.0,87.0,39.0,47.0,135.0,73.0,36.0,37.0,4.0,4.0,1.0,0.0,1.55,7.0,7.0,4.0,0.0,16
425,etheta.F90,5.0,5.0,3.0,90.0,27.0,41.0,24.0,1.0,0.0,1.0,1.0,144.0,31.0,43.0,16.0,26.0,74.0,41.0,14.0,27.0,5.0,5.0,3.0,3.0,1.72,5.0,5.0,3.0,0.0,10
426,integrate_gamma_tr_lova.F90,17.0,17.0,1.0,174.0,35.0,108.0,35.0,1.0,0.0,1.0,1.0,217.0,38.0,110.0,29.0,80.0,75.0,89.0,20.0,69.0,17.0,17.0,1.0,7.0,0.68,17.0,17.0,1.0,0.0,19
427,m_fit_data.F90,4.0,4.0,1.0,64.0,10.0,36.0,16.0,5.0,1.0,1.0,5.0,587.0,93.0,215.0,118.0,96.0,282.0,159.0,76.0,83.0,6.0,6.0,1.0,3.0,1.31,20.0,20.0,5.0,0.0,12
428,isfile.F90,13.0,13.0,1.0,112.0,16.0,82.0,16.0,1.0,0.0,1.0,1.0,155.0,19.0,84.0,24.0,59.0,56.0,61.0,14.0,47.0,13.0,13.0,1.0,4.0,0.67,13.0,13.0,1.0,0.0,22
429,predict_copy.F90,3.0,3.0,1.0,46.0,13.0,21.0,13.0,1.0,0.0,1.0,1.0,107.0,17.0,23.0,12.0,10.0,70.0,21.0,10.0,11.0,3.0,3.0,1.0,1.0,3.04,3.0,3.0,1.0,0.0,23
430,mlwfovlp_setup.F90,28.0,28.0,8.0,243.0,14.0,177.0,72.0,1.0,0.0,1.0,1.0,310.0,18.0,179.0,47.0,117.0,135.0,132.0,32.0,100.0,28.0,28.0,8.0,4.0,0.75,28.0,28.0,8.0,0.0,22
431,gam_mult_displ.F90,1.0,1.0,1.0,35.0,10.0,17.0,8.0,1.0,0.0,1.0,1.0,76.0,14.0,19.0,11.0,7.0,45.0,13.0,10.0,3.0,1.0,1.0,1.0,0.0,2.37,1.0,1.0,1.0,0.0,22
432,bsepostproc.F90,4.0,4.0,1.0,162.0,41.0,96.0,26.0,1.0,0.0,1.0,1.0,197.0,44.0,98.0,45.0,52.0,58.0,86.0,35.0,51.0,4.0,4.0,1.0,1.0,0.59,4.0,4.0,1.0,0.0,26
433,symsgcube.F90,36.0,26.0,0.0,233.0,12.0,208.0,26.0,2.0,0.0,1.0,1.0,517.0,29.0,419.0,22.0,396.0,97.0,484.0,20.0,464.0,72.0,53.0,1.0,6.0,0.23,72.0,53.0,1.0,0.0,32
434,mlwfovlp_proj.F90,36.0,36.0,15.0,243.0,12.0,164.0,87.0,2.0,0.0,1.0,1.0,559.0,28.0,330.0,87.0,242.0,243.0,296.0,55.0,241.0,72.0,72.0,30.0,15.0,0.74,72.0,72.0,30.0,0.0,22
435,pawuj_ini.F90,3.0,3.0,1.0,62.0,9.0,39.0,14.0,1.0,0.0,1.0,1.0,99.0,12.0,41.0,18.0,22.0,48.0,34.0,12.0,22.0,3.0,3.0,1.0,2.0,1.17,3.0,3.0,1.0,0.0,23
436,ep_fs_weights.F90,17.0,17.0,1.0,208.0,47.0,116.0,47.0,1.0,0.0,1.0,1.0,273.0,50.0,118.0,48.0,69.0,109.0,102.0,38.0,64.0,17.0,17.0,1.0,5.0,0.92,17.0,17.0,1.0,0.0,21
437,dotprod_vn.F90,17.0,17.0,1.0,224.0,27.0,160.0,50.0,1.0,0.0,1.0,1.0,292.0,31.0,162.0,23.0,138.0,114.0,125.0,18.0,107.0,17.0,17.0,1.0,4.0,0.7,17.0,17.0,1.0,0.0,11
438,m_phpi.F90,13.0,13.0,6.0,209.0,44.0,125.0,43.0,3.0,1.0,1.0,3.0,795.0,155.0,419.0,180.0,206.0,238.0,325.0,108.0,217.0,37.0,37.0,17.0,6.0,0.57,40.0,40.0,19.0,0.0,23
439,pawmkrho.F90,6.0,6.0,0.0,79.0,10.0,58.0,12.0,2.0,0.0,1.0,1.0,247.0,24.0,119.0,55.0,63.0,110.0,93.0,41.0,52.0,12.0,12.0,1.0,2.0,0.92,12.0,12.0,1.0,0.0,30
440,m_pawfgr.F90,7.0,7.0,3.0,68.0,13.0,41.0,15.0,4.0,1.0,1.0,4.0,530.0,94.0,189.0,81.0,107.0,253.0,176.0,57.0,119.0,16.0,16.0,10.0,9.0,1.34,31.0,30.0,13.0,0.0,10
441,pspcor.F90,2.0,2.0,1.0,40.0,9.0,18.0,13.0,1.0,0.0,1.0,1.0,81.0,13.0,20.0,12.0,7.0,50.0,18.0,11.0,7.0,2.0,2.0,1.0,1.0,2.5,2.0,2.0,1.0,0.0,10
442,xmpi_irecv.finc,1.0,1.0,1.0,35.0,8.0,14.0,12.0,3.0,0.0,3.0,3.0,216.0,31.0,44.0,21.0,3.0,141.0,24.0,21.0,3.0,1.0,1.0,1.0,0.0,3.2,3.0,3.0,3.0,0.0,0
443,setsym.F90,1.0,1.0,0.0,36.0,8.0,19.0,9.0,2.0,0.0,1.0,1.0,134.0,19.0,41.0,27.0,13.0,77.0,34.0,21.0,13.0,3.0,3.0,1.0,1.0,1.88,3.0,3.0,1.0,0.0,29
444,mka2fQgrid.F90,14.0,14.0,6.0,181.0,42.0,117.0,42.0,1.0,0.0,1.0,1.0,221.0,45.0,119.0,34.0,84.0,79.0,94.0,18.0,76.0,14.0,14.0,6.0,5.0,0.66,14.0,14.0,6.0,0.0,22
445,nonlinear.F90,27.0,27.0,0.0,300.0,39.0,237.0,29.0,2.0,0.0,1.0,1.0,666.0,81.0,476.0,156.0,319.0,120.0,330.0,73.0,257.0,54.0,54.0,1.0,7.0,0.25,54.0,54.0,1.0,0.0,41
446,anaddb.F90,73.0,73.0,1.0,894.0,175.0,529.0,203.0,1.0,0.0,1.0,1.0,940.0,178.0,531.0,103.0,385.0,246.0,440.0,67.0,373.0,73.0,73.0,1.0,6.0,0.46,73.0,73.0,1.0,0.0,42
447,ioprof.F90,26.0,23.0,12.0,227.0,48.0,137.0,44.0,1.0,0.0,1.0,1.0,263.0,51.0,139.0,43.0,93.0,77.0,129.0,29.0,100.0,26.0,23.0,12.0,6.0,0.55,26.0,23.0,12.0,0.0,26
448,cgpr.F90,1.0,1.0,1.0,32.0,3.0,18.0,11.0,2.0,0.0,1.0,1.0,112.0,11.0,38.0,15.0,22.0,65.0,36.0,14.0,22.0,3.0,3.0,3.0,2.0,1.71,3.0,3.0,3.0,0.0,23
449,dummy_functions.inc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,7.0,28.0,28.0,0.0,3.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0
450,defs_abitypes.F90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1834.0,228.0,1140.0,1139.0,0.0,656.0,1138.0,1138.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,45
451,newocc.F90,20.0,20.0,3.0,181.0,23.0,125.0,36.0,2.0,0.0,1.0,1.0,421.0,50.0,253.0,48.0,204.0,129.0,198.0,27.0,171.0,40.0,40.0,7.0,5.0,0.51,40.0,40.0,7.0,0.0,14
452,mkradim.F90,2.0,2.0,1.0,31.0,8.0,12.0,11.0,1.0,0.0,1.0,1.0,71.0,12.0,14.0,9.0,4.0,47.0,12.0,8.0,4.0,2.0,2.0,1.0,1.0,3.36,2.0,2.0,1.0,0.0,12
453,mka2f_tr_lova.F90,29.0,29.0,8.0,304.0,46.0,224.0,71.0,2.0,0.0,1.0,1.0,664.0,95.0,451.0,94.0,356.0,196.0,391.0,51.0,340.0,58.0,58.0,17.0,8.0,0.43,58.0,58.0,17.0,0.0,24
454,paw_qpscgw.F90,4.0,4.0,1.0,160.0,23.0,101.0,39.0,1.0,0.0,1.0,1.0,222.0,26.0,103.0,55.0,47.0,98.0,92.0,49.0,43.0,4.0,4.0,1.0,2.0,0.95,4.0,4.0,1.0,0.0,24
455,ddb_diel.F90,28.0,28.0,0.0,214.0,26.0,143.0,47.0,2.0,0.0,1.0,1.0,500.0,56.0,289.0,40.0,232.0,162.0,229.0,29.0,200.0,56.0,56.0,1.0,5.0,0.56,56.0,56.0,1.0,0.0,23
456,mod_prc_memory.F90,2.0,2.0,1.0,22.0,6.0,9.0,7.0,2.0,1.0,1.0,2.0,129.0,28.0,32.0,24.0,7.0,73.0,26.0,19.0,7.0,3.0,3.0,1.0,1.0,2.28,5.0,5.0,2.0,0.0,19
457,mkgrid_fft.F90,5.0,5.0,1.0,54.0,11.0,34.0,10.0,1.0,0.0,1.0,1.0,89.0,13.0,35.0,14.0,20.0,43.0,34.0,14.0,20.0,5.0,5.0,1.0,4.0,1.23,5.0,5.0,1.0,0.0,24
458,entropyrec.F90,18.0,18.0,10.0,158.0,29.0,109.0,22.0,2.0,0.0,1.0,2.0,351.0,57.0,215.0,32.0,182.0,85.0,215.0,29.0,186.0,35.0,35.0,19.0,0.0,0.4,36.0,36.0,20.0,0.0,24
459,predict_steepest.F90,3.0,3.0,1.0,64.0,12.0,37.0,15.0,1.0,0.0,1.0,1.0,129.0,15.0,39.0,26.0,12.0,77.0,26.0,14.0,12.0,3.0,3.0,1.0,1.0,1.97,3.0,3.0,1.0,0.0,17
460,echo_xc_name.F90,36.0,4.0,1.0,160.0,16.0,132.0,14.0,1.0,0.0,1.0,1.0,197.0,19.0,134.0,13.0,120.0,48.0,130.0,11.0,119.0,36.0,4.0,1.0,2.0,0.36,36.0,4.0,1.0,0.0,17
461,integrate_gamma_alt.F90,15.0,15.0,4.0,154.0,29.0,103.0,27.0,2.0,0.0,1.0,1.0,354.0,63.0,208.0,74.0,133.0,96.0,167.0,47.0,120.0,31.0,31.0,9.0,8.0,0.46,31.0,31.0,9.0,0.0,23
462,mkpwind_k.F90,5.0,5.0,4.0,119.0,29.0,57.0,33.0,1.0,0.0,1.0,1.0,176.0,32.0,59.0,25.0,33.0,87.0,51.0,21.0,30.0,5.0,5.0,4.0,3.0,1.47,5.0,5.0,4.0,0.0,19
463,occeig.F90,9.0,9.0,1.0,88.0,13.0,53.0,24.0,1.0,0.0,1.0,1.0,148.0,17.0,55.0,15.0,39.0,80.0,43.0,13.0,30.0,9.0,9.0,1.0,5.0,1.45,9.0,9.0,1.0,0.0,12
464,m_io_kss.F90,12.0,12.0,2.0,163.0,28.0,105.0,34.0,8.0,1.0,1.0,8.0,1690.0,258.0,875.0,313.0,426.0,598.0,643.0,203.0,440.0,27.0,27.0,7.0,6.0,0.68,100.0,99.0,22.0,0.0,39
465,m_ingeo_img.F90,15.0,15.0,1.0,122.0,18.0,85.0,19.0,2.0,1.0,1.0,2.0,366.0,55.0,186.0,62.0,123.0,129.0,165.0,45.0,120.0,15.0,15.0,1.0,4.0,0.69,30.0,30.0,2.0,0.0,13
466,init_e_field_vars.F90,1.0,1.0,0.0,39.0,6.0,27.0,7.0,2.0,0.0,1.0,1.0,141.0,15.0,56.0,31.0,24.0,73.0,44.0,26.0,18.0,3.0,3.0,1.0,1.0,1.3,3.0,3.0,1.0,0.0,7
467,vgh_rho.F90,35.0,34.0,4.0,266.0,44.0,178.0,49.0,2.0,0.0,1.0,1.0,585.0,92.0,358.0,27.0,330.0,148.0,355.0,26.0,329.0,70.0,69.0,8.0,8.0,0.41,70.0,69.0,8.0,0.0,13
468,exc_build_block.F90,103.0,103.0,16.0,1189.0,141.0,798.0,323.0,2.0,0.0,1.0,2.0,2116.0,233.0,1370.0,337.0,929.0,627.0,1096.0,149.0,947.0,175.0,175.0,23.0,4.0,0.46,206.0,206.0,32.0,0.0,21
469,eig2stern.F90,32.0,32.0,7.0,220.0,29.0,157.0,44.0,2.0,0.0,1.0,1.0,540.0,63.0,316.0,86.0,229.0,184.0,295.0,52.0,243.0,65.0,65.0,15.0,13.0,0.58,65.0,65.0,15.0,0.0,23
470,predictimg.F90,6.0,4.0,0.0,61.0,15.0,37.0,8.0,2.0,0.0,1.0,1.0,194.0,34.0,77.0,30.0,46.0,85.0,65.0,27.0,38.0,13.0,8.0,1.0,3.0,1.1,13.0,8.0,1.0,0.0,27
471,ldau_self.F90,21.0,21.0,1.0,217.0,22.0,120.0,78.0,1.0,0.0,1.0,1.0,260.0,26.0,122.0,34.0,87.0,117.0,112.0,29.0,83.0,21.0,21.0,1.0,6.0,0.96,21.0,21.0,1.0,0.0,7
472,prt_cif.F90,10.0,10.0,0.0,67.0,11.0,44.0,12.0,3.0,0.0,2.0,2.0,268.0,40.0,135.0,48.0,86.0,95.0,144.0,45.0,99.0,17.0,17.0,1.0,3.0,0.7,31.0,31.0,2.0,0.0,13
473,m_numeric_tools.F90,4.0,4.0,1.0,42.0,9.0,21.0,12.0,87.0,1.0,1.0,92.0,5831.0,1085.0,2072.0,944.0,1127.0,2787.0,2103.0,855.0,1248.0,35.0,29.0,29.0,5.0,1.35,379.0,354.0,155.0,0.0,35
474,eltxccore.F90,13.0,13.0,2.0,167.0,31.0,97.0,40.0,2.0,0.0,1.0,2.0,388.0,63.0,192.0,45.0,146.0,138.0,159.0,38.0,121.0,25.0,25.0,3.0,0.0,0.72,26.0,26.0,4.0,0.0,27
475,rchkgsheader.F90,3.0,3.0,1.0,55.0,12.0,27.0,16.0,1.0,0.0,1.0,1.0,95.0,15.0,29.0,17.0,11.0,53.0,22.0,13.0,9.0,3.0,3.0,1.0,1.0,1.83,3.0,3.0,1.0,0.0,22
476,metcon_so.F90,4.0,4.0,1.0,103.0,11.0,71.0,20.0,3.0,0.0,1.0,3.0,333.0,30.0,177.0,24.0,152.0,128.0,78.0,22.0,56.0,10.0,10.0,1.0,0.0,0.72,12.0,12.0,3.0,0.0,21
477,outbsd.F90,8.0,8.0,1.0,67.0,12.0,35.0,28.0,1.0,0.0,1.0,1.0,108.0,16.0,37.0,11.0,25.0,65.0,33.0,10.0,23.0,8.0,8.0,1.0,7.0,1.76,8.0,8.0,1.0,0.0,23
478,m_abi_linalg.F90,1.0,1.0,0.0,20.0,4.0,9.0,6.0,18.0,1.0,1.0,7.0,992.0,194.0,354.0,182.0,66.0,472.0,219.0,149.0,70.0,9.0,9.0,3.0,2.0,1.33,25.0,25.0,11.0,0.0,23
479,abi_xcopy.f90,1.0,1.0,1.0,28.0,6.0,13.0,9.0,9.0,0.0,9.0,9.0,399.0,76.0,118.0,86.0,32.0,207.0,124.0,86.0,38.0,3.0,3.0,1.0,1.0,1.75,15.0,15.0,9.0,0.0,23
480,abi_xtrsm.f90,3.0,3.0,1.0,49.0,8.0,25.0,16.0,4.0,0.0,4.0,4.0,286.0,46.0,101.0,45.0,34.0,141.0,81.0,43.0,38.0,4.0,4.0,1.0,2.0,1.4,12.0,12.0,4.0,0.0,23
481,abi_xheev.f90,2.0,2.0,1.0,55.0,9.0,29.0,18.0,6.0,0.0,6.0,6.0,444.0,73.0,176.0,81.0,31.0,204.0,115.0,77.0,38.0,12.0,12.0,1.0,2.0,1.16,17.0,17.0,6.0,0.0,23
482,abi_xhegv.f90,2.0,2.0,1.0,55.0,9.0,30.0,16.0,6.0,0.0,6.0,6.0,442.0,71.0,182.0,95.0,31.0,195.0,129.0,91.0,38.0,12.0,12.0,1.0,2.0,1.07,17.0,17.0,6.0,0.0,7
483,abi_xhpev.f90,2.0,2.0,1.0,36.0,8.0,19.0,10.0,7.0,0.0,7.0,7.0,388.0,77.0,134.0,89.0,24.0,182.0,116.0,86.0,30.0,5.0,5.0,1.0,1.0,1.36,14.0,14.0,7.0,0.0,23
484,abi_xhpgv.f90,2.0,2.0,1.0,38.0,8.0,21.0,10.0,7.0,0.0,7.0,7.0,384.0,69.0,149.0,104.0,24.0,174.0,130.0,100.0,30.0,5.0,5.0,1.0,1.0,1.17,14.0,14.0,7.0,0.0,23
485,abi_gpu_linalg.f90,2.0,2.0,1.0,29.0,6.0,14.0,8.0,9.0,0.0,9.0,9.0,570.0,82.0,132.0,60.0,25.0,361.0,93.0,57.0,36.0,4.0,4.0,1.0,2.0,2.73,18.0,18.0,9.0,0.0,23
486,chkorthsy.F90,17.0,17.0,3.0,139.0,21.0,77.0,42.0,1.0,0.0,1.0,1.0,182.0,25.0,79.0,18.0,60.0,81.0,61.0,15.0,46.0,17.0,17.0,3.0,5.0,1.03,17.0,17.0,3.0,0.0,19
487,m_atprj.F90,4.0,4.0,1.0,40.0,8.0,24.0,10.0,3.0,1.0,1.0,3.0,260.0,47.0,94.0,51.0,42.0,129.0,83.0,43.0,40.0,5.0,5.0,1.0,4.0,1.37,12.0,12.0,3.0,0.0,7
488,wfd_mkrho.F90,16.0,15.0,1.0,162.0,27.0,111.0,25.0,2.0,0.0,2.0,2.0,408.0,61.0,225.0,83.0,141.0,129.0,196.0,51.0,145.0,23.0,22.0,1.0,6.0,0.57,32.0,31.0,2.0,0.0,20
489,calcdensph.F90,45.0,45.0,7.0,488.0,78.0,345.0,80.0,1.0,0.0,1.0,1.0,542.0,81.0,347.0,40.0,306.0,131.0,330.0,37.0,293.0,45.0,45.0,7.0,6.0,0.38,45.0,45.0,7.0,0.0,27
490,mksupercell.F90,5.0,5.0,1.0,83.0,19.0,39.0,25.0,1.0,0.0,1.0,1.0,128.0,22.0,41.0,20.0,20.0,67.0,37.0,17.0,20.0,5.0,5.0,1.0,1.0,1.63,5.0,5.0,1.0,0.0,25
491,phase.F90,3.0,3.0,1.0,39.0,9.0,18.0,12.0,1.0,0.0,1.0,1.0,80.0,13.0,20.0,10.0,9.0,49.0,19.0,9.0,10.0,3.0,3.0,1.0,1.0,2.45,3.0,3.0,1.0,0.0,23
492,cg_rotate.F90,7.0,7.0,0.0,71.0,12.0,46.0,15.0,2.0,0.0,1.0,1.0,193.0,28.0,94.0,34.0,59.0,78.0,92.0,26.0,66.0,14.0,14.0,1.0,4.0,0.83,14.0,14.0,1.0,0.0,23
493,ptg_C6.F90,2.0,2.0,1.0,126.0,11.0,103.0,12.0,1.0,0.0,1.0,1.0,166.0,15.0,105.0,22.0,82.0,48.0,94.0,11.0,83.0,2.0,2.0,1.0,1.0,0.46,2.0,2.0,1.0,0.0,18
494,gwls_wf.F90,1.0,1.0,1.0,23.0,5.0,10.0,9.0,5.0,1.0,1.0,5.0,428.0,51.0,68.0,37.0,30.0,315.0,66.0,36.0,30.0,2.0,2.0,1.0,1.0,4.63,8.0,8.0,5.0,0.0,19
495,indefo1.F90,4.0,4.0,1.0,161.0,13.0,106.0,45.0,1.0,0.0,1.0,1.0,199.0,17.0,108.0,11.0,96.0,79.0,107.0,8.0,99.0,4.0,4.0,1.0,1.0,0.73,4.0,4.0,1.0,0.0,15
496,surf.F90,44.0,44.0,10.0,286.0,36.0,217.0,48.0,2.0,0.0,1.0,1.0,623.0,77.0,436.0,24.0,411.0,142.0,454.0,20.0,434.0,88.0,88.0,20.0,9.0,0.33,88.0,88.0,20.0,0.0,13
497,dfpt_nsteltwf.F90,17.0,17.0,3.0,196.0,32.0,126.0,40.0,1.0,0.0,1.0,1.0,269.0,36.0,128.0,63.0,64.0,109.0,104.0,38.0,66.0,17.0,17.0,3.0,6.0,0.85,17.0,17.0,3.0,0.0,24
498,m_ewald.F90,39.0,39.0,2.0,317.0,43.0,214.0,69.0,3.0,1.0,1.0,3.0,1129.0,148.0,657.0,91.0,523.0,358.0,559.0,70.0,489.0,73.0,73.0,4.0,12.0,0.54,118.0,118.0,6.0,0.0,21
499,wvl_psitohpsi.F90,2.0,2.0,1.0,114.0,18.0,71.0,25.0,1.0,0.0,1.0,1.0,154.0,22.0,73.0,26.0,3.0,61.0,22.0,20.0,2.0,2.0,2.0,1.0,1.0,0.84,2.0,2.0,1.0,0.0,7
500,symmetrize_rprimd.F90,3.0,3.0,0.0,40.0,7.0,23.0,9.0,2.0,0.0,1.0,1.0,126.0,18.0,49.0,18.0,30.0,61.0,39.0,16.0,23.0,6.0,6.0,1.0,3.0,1.24,6.0,6.0,1.0,0.0,29
501,mlwfovlp_ylmfar.F90,22.0,22.0,5.0,229.0,24.0,136.0,82.0,1.0,0.0,1.0,1.0,289.0,27.0,138.0,30.0,107.0,139.0,128.0,24.0,104.0,22.0,22.0,5.0,3.0,1.01,22.0,22.0,5.0,0.0,22
502,listkk.F90,40.0,40.0,15.0,331.0,52.0,176.0,108.0,1.0,0.0,1.0,1.0,406.0,56.0,178.0,35.0,142.0,179.0,178.0,25.0,153.0,40.0,40.0,15.0,9.0,1.01,40.0,40.0,15.0,0.0,25
503,mkkin.F90,16.0,14.0,1.0,123.0,12.0,88.0,26.0,1.0,0.0,1.0,1.0,188.0,16.0,90.0,17.0,72.0,87.0,79.0,16.0,63.0,16.0,14.0,1.0,4.0,0.97,16.0,14.0,1.0,0.0,10
504,testsusmat.F90,5.0,5.0,1.0,44.0,8.0,19.0,17.0,1.0,0.0,1.0,1.0,104.0,16.0,21.0,10.0,10.0,69.0,21.0,9.0,12.0,5.0,5.0,1.0,2.0,3.29,5.0,5.0,1.0,0.0,11
505,optics_vloc.F90,24.0,24.0,7.0,235.0,36.0,161.0,44.0,1.0,0.0,1.0,1.0,289.0,39.0,163.0,50.0,112.0,95.0,147.0,35.0,112.0,24.0,24.0,7.0,7.0,0.58,24.0,24.0,7.0,0.0,27
506,dfpt_mkvxcgga.F90,8.0,8.0,0.0,117.0,11.0,94.0,21.0,2.0,0.0,1.0,1.0,325.0,25.0,190.0,41.0,148.0,130.0,140.0,29.0,111.0,17.0,17.0,1.0,4.0,0.68,17.0,17.0,1.0,0.0,18
507,pred_isokinetic.F90,52.0,52.0,1.0,389.0,58.0,261.0,71.0,1.0,0.0,1.0,1.0,447.0,61.0,263.0,35.0,227.0,126.0,252.0,28.0,224.0,52.0,52.0,1.0,4.0,0.48,52.0,52.0,1.0,0.0,23
508,calc_sigx_me.F90,49.0,49.0,5.0,354.0,44.0,253.0,65.0,2.0,0.0,1.0,1.0,811.0,91.0,509.0,171.0,337.0,231.0,443.0,89.0,354.0,99.0,98.0,10.0,8.0,0.45,99.0,98.0,10.0,0.0,24
509,m_tdep_latt.F90,20.0,20.0,1.0,158.0,13.0,106.0,48.0,2.0,1.0,1.0,2.0,372.0,38.0,251.0,79.0,175.0,103.0,304.0,56.0,248.0,34.0,34.0,1.0,3.0,0.41,40.0,40.0,2.0,0.0,21
510,read_gkk.F90,35.0,35.0,9.0,315.0,51.0,196.0,87.0,2.0,0.0,1.0,1.0,685.0,106.0,394.0,84.0,309.0,225.0,330.0,52.0,278.0,70.0,70.0,18.0,6.0,0.57,70.0,70.0,18.0,0.0,20
